# Fraction frozen, Temperatures, k, k_upper, k_lower
4.926108374384236509e-03,0.000000000000000000e+00,4.938281640582566252e-03,1.823158093466580726e-02,2.100723760354141281e-04
9.852216748768473017e-03,1.000000000000000000e+00,9.901070982711569768e-03,2.829441246861314277e-02,1.242675520088091460e-03
1.477832512315270866e-02,2.000000000000000000e+00,1.488861249375063658e-02,3.629643286234882776e-02,3.037197188578562215e-03
1.970443349753694603e-02,3.000000000000000000e+00,1.990115431729491333e-02,4.348458544467921627e-02,5.430676606339216415e-03
2.463054187192118341e-02,4.000000000000000000e+00,2.493894834725206636e-02,5.083964168304219711e-02,8.026418656790133138e-03
2.955665024630541732e-02,5.000000000000000000e+00,3.000225030379878935e-02,5.828895031633771207e-02,1.113316504730352957e-02
3.448275862068965469e-02,6.000000000000000000e+00,3.509131981127006084e-02,6.553700562222332382e-02,1.421219194945857849e-02
3.940886699507389207e-02,7.000000000000000000e+00,4.020642047804048186e-02,7.121000502342103577e-02,1.744764011584834171e-02
4.433497536945812945e-02,8.000000000000000000e+00,4.534781997845926255e-02,7.928657904394528777e-02,2.029939026681761710e-02
4.926108374384236682e-02,9.000000000000000000e+00,5.051579013690183501e-02,8.614976589798113704e-02,2.443853849408276352e-02
5.418719211822660420e-02,1.000000000000000000e+01,5.571060701400583348e-02,9.269724495813499998e-02,2.815657541223823973e-02
5.911330049261083464e-02,1.100000000000000000e+01,6.093255099515750006e-02,9.974233978771439302e-02,3.150353900349879555e-02
6.403940886699507895e-02,1.200000000000000000e+01,6.618190688130122512e-02,1.057620187510779630e-01,3.456650433898705854e-02
6.896551724137930939e-02,1.300000000000000000e+01,7.145896398214497680e-02,1.121449991459008005e-01,3.963138187688584196e-02
7.389162561576355370e-02,1.400000000000000000e+01,7.676401621183814861e-02,1.200803067654939299e-01,4.264341145420535301e-02
7.881773399014778414e-02,1.500000000000000000e+01,8.209736218720072032e-02,1.279507444678106842e-01,4.724868825723348847e-02
8.374384236453201458e-02,1.600000000000000000e+01,8.745930532858608997e-02,1.343542164610890544e-01,5.158994038355690925e-02
8.866995073891625889e-02,1.700000000000000000e+01,9.285015396346252281e-02,1.383491166538447503e-01,5.470351160625976789e-02
9.359605911330048933e-02,1.800000000000000000e+01,9.827022143280171596e-02,1.466988031449940055e-01,5.972971963102279014e-02
9.852216748768473364e-02,1.900000000000000000e+01,1.037198262003663773e-01,1.547946342476574366e-01,6.395615596714131212e-02
1.034482758620689641e-01,2.000000000000000000e+01,1.091992919649919652e-01,1.617497199506476857e-01,6.618023291989326429e-02
1.083743842364532084e-01,2.100000000000000000e+01,1.147089477759615644e-01,1.673745705817762108e-01,7.226093245846895718e-02
1.133004926108374388e-01,2.200000000000000000e+01,1.202491281515769284e-01,1.715116865196013030e-01,7.662204546142327433e-02
1.182266009852216693e-01,2.300000000000000000e+01,1.258201732010323093e-01,1.792178869612765235e-01,8.085056761359897537e-02
1.231527093596059136e-01,2.400000000000000000e+01,1.314224287497021415e-01,1.872703350928459909e-01,8.614976589798113704e-02
1.280788177339901579e-01,2.500000000000000000e+01,1.370562464679582759e-01,1.947313050029223225e-01,8.914562620136017024e-02
1.330049261083743883e-01,2.600000000000000000e+01,1.427219840036355047e-01,2.044769025216178204e-01,9.452576919642451114e-02
1.379310344827586188e-01,2.700000000000000000e+01,1.484200051182733293e-01,2.085103662194873753e-01,9.925644206753608811e-02
1.428571428571428492e-01,2.800000000000000000e+01,1.541506798272582190e-01,2.136642647853804478e-01,1.037161383904017659e-01
1.477832512315271074e-01,2.900000000000000000e+01,1.599143845440084422e-01,2.232644248973337242e-01,1.094398956469571221e-01
1.527093596059113378e-01,3.000000000000000000e+01,1.657115022283343342e-01,2.287830099929162309e-01,1.132456708055679107e-01
1.576354679802955683e-01,3.100000000000000000e+01,1.715424225391275204e-01,2.355856643106886972e-01,1.166129276289585986e-01
1.625615763546797987e-01,3.200000000000000000e+01,1.774075419915255858e-01,2.402327721894630952e-01,1.218524691006507843e-01
1.674876847290640292e-01,3.300000000000000000e+01,1.833072641187138696e-01,2.473758747522611101e-01,1.279507444678106842e-01
1.724137931034482873e-01,3.400000000000000000e+01,1.892419996385284187e-01,2.572314878000531158e-01,1.324002348656470596e-01
1.773399014778325178e-01,3.500000000000000000e+01,1.952121666250322407e-01,2.661767193401121667e-01,1.370044564053987390e-01
1.822660098522167482e-01,3.600000000000000000e+01,2.012181906852441027e-01,2.727559980443520771e-01,1.417687898664670987e-01
1.871921182266009787e-01,3.700000000000000000e+01,2.072605051412067245e-01,2.781363192587332778e-01,1.459841556427121101e-01
1.921182266009852369e-01,3.800000000000000000e+01,2.133395512175889075e-01,2.864064492530599693e-01,1.532901346427457956e-01
1.970443349753694673e-01,3.900000000000000000e+01,2.194557782350249620e-01,2.920560360848818982e-01,1.570791155909120329e-01
2.019704433497536977e-01,4.000000000000000000e+01,2.256096438094032375e-01,3.007400561743360234e-01,1.617497199506476857e-01
2.068965517241379282e-01,4.100000000000000000e+01,2.318016140573243011e-01,3.096822876876149655e-01,1.657478024671291683e-01
2.118226600985221586e-01,4.200000000000000000e+01,2.380321638079603563e-01,3.142526231646631252e-01,1.723513009136686258e-01
2.167487684729064168e-01,4.300000000000000000e+01,2.443017768215557661e-01,3.188904083061039341e-01,1.783448217928134683e-01
2.216748768472906472e-01,4.400000000000000000e+01,2.506109460148205903e-01,3.283723240000482879e-01,1.836477425475441794e-01
2.266009852216748777e-01,4.500000000000000000e+01,2.569601736934791769e-01,3.381361758165139508e-01,1.881870940153218541e-01
2.315270935960591081e-01,4.600000000000000000e+01,2.633499717922503369e-01,3.448061711718483080e-01,1.909643860539562144e-01
2.364532019704433385e-01,4.700000000000000000e+01,2.697808621225405989e-01,3.550586684582041075e-01,1.985725293166805683e-01
2.413793103448275967e-01,4.800000000000000000e+01,2.762533766281582426e-01,3.550586684582041075e-01,2.024895247255301955e-01
2.463054187192118272e-01,4.900000000000000000e+01,2.827680576493519227e-01,3.692044328707313472e-01,2.064837858724237751e-01
2.512315270935960854e-01,5.000000000000000000e+01,2.893254581955109761e-01,3.783303206219945647e-01,2.147102319486216271e-01
2.561576354679803158e-01,5.100000000000000000e+01,2.959261422268630315e-01,3.801823902351635920e-01,2.254557025019343630e-01
2.610837438423645462e-01,5.200000000000000000e+01,3.025706849455315761e-01,3.876817794115068327e-01,2.254557025019343630e-01
2.660098522167487767e-01,5.300000000000000000e+01,3.092596730963281804e-01,4.011634231649867655e-01,2.310284509597927693e-01
2.709359605911330071e-01,5.400000000000000000e+01,3.159937052776722877e-01,4.070838503184913137e-01,2.378978714184995513e-01
2.758620689655172376e-01,5.500000000000000000e+01,3.227733922630510177e-01,4.110792639398400672e-01,2.437781617875751372e-01
2.807881773399014680e-01,5.600000000000000000e+01,3.295993573334508597e-01,4.212402015819418644e-01,2.461707759564534248e-01
2.857142857142856984e-01,5.700000000000000000e+01,3.364722366212128946e-01,4.274569247017054319e-01,2.584907329520713115e-01
2.906403940886699289e-01,5.800000000000000000e+01,3.433926794657866655e-01,4.358888403211481077e-01,2.610277468734568673e-01
2.955665024630542148e-01,5.900000000000000000e+01,3.503613487818801886e-01,4.444870819418898500e-01,2.661767193401121667e-01
3.004926108374384452e-01,6.000000000000000000e+01,3.573789214405265757e-01,4.510468858456183061e-01,2.714272592369731396e-01
3.054187192118226757e-01,6.100000000000000000e+01,3.644460886636191610e-01,4.554737843093249472e-01,2.781363192587332778e-01
3.103448275862069061e-01,6.200000000000000000e+01,3.715635564324829554e-01,4.713128967598220753e-01,2.850112118741031653e-01
3.152709359605911366e-01,6.300000000000000000e+01,3.787320459110956605e-01,4.782685998739265587e-01,2.906332765787384975e-01
3.201970443349753670e-01,6.400000000000000000e+01,3.859522938845825757e-01,4.853269562490481470e-01,2.963662408207476395e-01
