# Fraction frozen, Temperatures, k, k_upper, k_lower
2.341920374707259951e-03,0.000000000000000000e+00,2.344666959254134483e-03,8.763893248060235577e-03,1.521923970140805422e-04
4.683840749414519902e-03,1.000000000000000000e+00,4.694844304207729420e-03,1.288973823069759252e-02,5.578772037832331523e-04
7.025761124121779853e-03,2.000000000000000000e+00,7.050557996666799269e-03,1.677914812425904817e-02,1.397198475948288046e-03
9.367681498829039805e-03,3.000000000000000000e+00,9.411834182346595287e-03,2.059897157058424716e-02,2.473986690797564617e-03
1.170960187353629889e-02,4.000000000000000000e+00,1.177869919261276266e-02,2.420101235703242884e-02,3.877175021571167227e-03
1.405152224824355971e-02,5.000000000000000000e+00,1.415117954624315125e-02,2.788291246009999905e-02,5.197162624158357773e-03
1.639344262295082053e-02,6.000000000000000000e+00,1.652930195121058224e-02,3.059385850042439445e-02,6.474473860030208194e-03
1.873536299765807961e-02,7.000000000000000000e+00,1.891309330648684520e-02,3.406378611341720486e-02,8.184745919560761085e-03
2.107728337236533869e-02,8.000000000000000000e+00,2.130258070386826380e-02,3.755864223962493420e-02,9.663045970116286229e-03
2.341920374707259778e-02,9.000000000000000000e+00,2.369779142982313125e-02,4.080978490188504754e-02,1.157671746248270517e-02
2.576112412177986033e-02,1.000000000000000000e+01,2.609875296736130154e-02,4.327274901718574512e-02,1.327300285088387106e-02
2.810304449648711941e-02,1.100000000000000000e+01,2.850549299792628707e-02,4.724868825723348847e-02,1.463477852585245292e-02
3.044496487119437850e-02,1.200000000000000000e+01,3.091803940331020600e-02,5.083964168304219711e-02,1.637441021667588453e-02
3.278688524590164105e-02,1.300000000000000000e+01,3.333642026759183613e-02,5.312392024820979802e-02,1.814276525588531114e-02
3.512880562060889666e-02,1.400000000000000000e+01,3.576066387909820204e-02,5.551083385151978078e-02,1.980973890424772565e-02
3.747072599531615922e-02,1.500000000000000000e+01,3.819079873238998696e-02,5.828895031633771207e-02,2.216451656787211261e-02
3.981264637002342177e-02,1.600000000000000000e+01,4.062685353027110924e-02,6.210938985846919946e-02,2.373286342725200102e-02
4.215456674473067739e-02,1.700000000000000000e+01,4.306885718582285916e-02,6.490003006073211123e-02,2.578722216295006517e-02
4.449648711943793994e-02,1.800000000000000000e+01,4.551683882446290463e-02,6.848165220532556607e-02,2.761190932756964200e-02
4.683840749414519555e-02,1.900000000000000000e+01,4.797082778602961700e-02,7.051789172799448335e-02,2.899378552372194884e-02
4.918032786885245811e-02,2.000000000000000000e+01,5.043085362689196660e-02,7.404705716257975467e-02,3.089412862631268908e-02
5.152224824355972066e-02,2.100000000000000000e+01,5.289694612208547392e-02,7.737406931079156280e-02,3.324211713393117329e-02
5.386416861826697627e-02,2.200000000000000000e+01,5.536913526747443137e-02,8.045670171309791951e-02,3.507664175200365941e-02
5.620608899297423883e-02,2.300000000000000000e+01,5.784745128194151986e-02,8.325458556444258196e-02,3.665267215347069174e-02
5.854800936768150138e-02,2.400000000000000000e+01,6.033192460960344616e-02,8.614976589798113704e-02,3.905500256532325187e-02
6.088992974238875699e-02,2.500000000000000000e+01,6.282258592205532122e-02,8.871135068078084274e-02,4.121032147525625217e-02
6.323185011709601955e-02,2.600000000000000000e+01,6.531946612064253033e-02,9.269724495813499998e-02,4.327274901718574512e-02
6.557377049180328210e-02,2.700000000000000000e+01,6.782259633876105975e-02,9.545351306423069393e-02,4.543839359828018981e-02
6.791569086651054465e-02,2.800000000000000000e+01,7.033200794418681401e-02,9.829173629074135221e-02,4.701851489299851972e-02
7.025761124121779333e-02,2.900000000000000000e+01,7.284773254143410426e-02,1.017098339237905436e-01,4.937162150863531190e-02
7.259953161592505588e-02,3.000000000000000000e+01,7.536980197414397398e-02,1.027080873685448370e-01,5.059197488435822343e-02
7.494145199063231844e-02,3.100000000000000000e+01,7.789824832750265327e-02,1.062797637228112685e-01,5.338398187441614762e-02
7.728337236533958099e-02,3.200000000000000000e+01,8.043310393069071085e-02,1.099756452132696627e-01,5.578258032007945427e-02
7.962529274004684354e-02,3.300000000000000000e+01,8.297440135936329231e-02,1.121449991459008005e-01,5.716139791042813140e-02
8.196721311475409222e-02,3.400000000000000000e+01,8.552217343816199968e-02,1.160448443475875502e-01,5.972971963102279014e-02
8.430913348946135477e-02,3.500000000000000000e+01,8.807645324325875935e-02,1.194953320454317375e-01,6.150572841401712870e-02
8.665105386416861732e-02,3.600000000000000000e+01,9.063727410493242764e-02,1.224489828956326631e-01,6.333454519974045238e-02
8.899297423887587988e-02,3.700000000000000000e+01,9.320466961017824514e-02,1.254756412281807787e-01,6.585783398314204451e-02
9.133489461358314243e-02,3.800000000000000000e+01,9.577867360535109731e-02,1.285771116207832243e-01,6.715693025912962411e-02
9.367681498829039111e-02,3.900000000000000000e+01,9.835932019884273403e-02,1.292065450772146018e-01,6.949231421941075293e-02
9.601873536299765366e-02,4.000000000000000000e+01,1.009466437637936836e-01,1.350119310246472304e-01,7.190891121639404748e-02
9.836065573770491621e-02,4.100000000000000000e+01,1.035406789408403333e-01,1.370044564053987390e-01,7.477380822523355119e-02
1.007025761124121788e-01,4.200000000000000000e+01,1.061414606408977029e-01,1.403908926972302351e-01,7.699713927326645724e-02
1.030444964871194413e-01,4.300000000000000000e+01,1.087490240479785653e-01,1.424628015633772338e-01,7.928657904394528777e-02
1.053864168618267039e-01,4.400000000000000000e+01,1.113634046220493834e-01,1.452729895666012017e-01,8.085056761359897537e-02
1.077283372365339525e-01,4.500000000000000000e+01,1.139846381019235938e-01,1.503248614789539639e-01,8.366214816166543666e-02
1.100702576112412151e-01,4.600000000000000000e+01,1.166127605081931085e-01,1.503248614789539639e-01,8.614976589798113704e-02
1.124121779859484777e-01,4.700000000000000000e+01,1.192478081461982170e-01,1.555524123657324176e-01,8.742117645995718667e-02
1.147540983606557402e-01,4.800000000000000000e+01,1.218898176090368879e-01,1.570791155909120329e-01,9.046125009801236905e-02
1.170960187353630028e-01,4.900000000000000000e+01,1.245388257806138155e-01,1.601776215963148509e-01,9.179629016022654298e-02
1.194379391100702514e-01,5.000000000000000000e+01,1.271948698387300736e-01,1.633372480086500433e-01,9.360704237426319130e-02
1.217798594847775140e-01,5.100000000000000000e+01,1.298579872582137640e-01,1.681939322329439601e-01,9.592079401259837046e-02
1.241217798594847765e-01,5.200000000000000000e+01,1.325282158140926592e-01,1.698447084240063965e-01,9.925644206753608811e-02
1.264637002341920391e-01,5.300000000000000000e+01,1.352055935848090473e-01,1.740428805103265975e-01,1.017098339237905436e-01
1.288056206088993016e-01,5.400000000000000000e+01,1.378901589554780427e-01,1.757510624854791148e-01,1.032108821943184124e-01
1.311475409836065642e-01,5.500000000000000000e+01,1.405819506211894443e-01,1.774760097868070818e-01,1.062797637228112685e-01
1.334894613583138268e-01,5.600000000000000000e+01,1.432810075903544755e-01,1.809768601708357239e-01,1.078482556706771012e-01
1.358313817330210893e-01,5.700000000000000000e+01,1.459873691880974045e-01,1.863580421882248539e-01,1.105140174757763827e-01
1.381733021077283241e-01,5.800000000000000000e+01,1.487010750596935438e-01,1.872703350928459909e-01,1.126939912141165373e-01
1.405152224824355867e-01,5.900000000000000000e+01,1.514221651740542129e-01,1.909643860539562144e-01,1.160448443475875502e-01
1.428571428571428492e-01,6.000000000000000000e+01,1.541506798272582190e-01,1.947313050029223225e-01,1.160448443475875502e-01
1.451990632318501118e-01,6.100000000000000000e+01,1.568866596461329921e-01,1.976051774429389563e-01,1.194953320454317375e-01
1.475409836065573743e-01,6.200000000000000000e+01,1.596301455918838208e-01,2.005214629033038320e-01,1.224489828956326631e-01
1.498829039812646369e-01,6.300000000000000000e+01,1.623811789637737146e-01,2.054778940814077082e-01,1.285771116207832243e-01
1.522248243559718994e-01,6.400000000000000000e+01,1.651398014028534478e-01,2.054778940814077082e-01,1.267071493946638483e-01
1.545667447306791620e-01,6.500000000000000000e+01,1.679060548957435617e-01,2.105568368832930470e-01,1.298390598478167957e-01
