# Fraction frozen, Temperatures, k, k_upper, k_lower
1.098901098901098900e-03,0.000000000000000000e+00,1.099505333416887602e-03,4.151521418873671022e-03,1.251869399139068819e-04
2.197802197802197800e-03,1.000000000000000000e+00,2.200220909602423457e-03,6.256890339121207005e-03,2.985864037107980175e-04
3.296703296703296700e-03,2.000000000000000000e+00,3.302149395759110696e-03,8.065711003415628605e-03,6.949871755429664396e-04
4.395604395604395601e-03,3.000000000000000000e+00,4.405293467916379484e-03,9.805654584071368113e-03,1.261015103079183523e-03
5.494505494505494067e-03,4.000000000000000000e+00,5.509655810969584476e-03,1.124243393439871772e-02,1.740589176053770372e-03
6.593406593406593401e-03,5.000000000000000000e+00,6.615239118719204794e-03,1.288973823069759252e-02,2.498268175105320538e-03
7.692307692307692735e-03,6.000000000000000000e+00,7.722046093910277763e-03,1.456348477501244465e-02,3.082020578916451654e-03
8.791208791208791201e-03,7.000000000000000000e+00,8.830079448272036904e-03,1.574703814663284615e-02,3.839491491282940976e-03
9.890109890109889668e-03,8.000000000000000000e+00,9.939341902557775887e-03,1.744764011584834171e-02,4.645011512532893835e-03
1.098901098901098813e-02,9.000000000000000000e+00,1.104983618658493538e-02,1.877368037976383935e-02,5.197162624158357773e-03
1.208791208791208834e-02,1.000000000000000000e+01,1.216156503927540850e-02,2.029939026681761710e-02,6.017162728041268276e-03
1.318681318681318680e-02,1.100000000000000000e+01,1.327453120869607518e-02,2.152450502568875601e-02,7.034915796342404437e-03
1.428571428571428527e-02,1.200000000000000000e+01,1.438873745209955611e-02,2.327377045832233066e-02,7.681290209809889420e-03
1.538461538461538547e-02,1.300000000000000000e+01,1.550418653596519897e-02,2.479920593916243657e-02,8.636435498224095259e-03
1.648351648351648394e-02,1.400000000000000000e+01,1.662088123604040651e-02,2.591346034152777061e-02,9.338306136372695465e-03
1.758241758241758240e-02,1.500000000000000000e+01,1.773882433738163331e-02,2.747739710517149714e-02,1.009721678747529938e-02
1.868131868131868087e-02,1.600000000000000000e+01,1.885801863439672335e-02,2.885254145109141313e-02,1.118766608927290566e-02
1.978021978021977934e-02,1.700000000000000000e+01,1.997846693088638909e-02,3.000204515379529743e-02,1.209687155246267666e-02
2.087912087912087780e-02,1.800000000000000000e+01,2.110017204008645189e-02,3.135006859352116454e-02,1.282694549460055254e-02
2.197802197802197627e-02,1.900000000000000000e+01,2.222313678471023526e-02,3.308017718983466415e-02,1.360108107355725154e-02
2.307692307692307820e-02,2.000000000000000000e+01,2.334736399699117657e-02,3.373270905122758428e-02,1.449253833376100593e-02
2.417582417582417667e-02,2.100000000000000000e+01,2.447285651872568857e-02,3.559430784589599772e-02,1.551802097447617726e-02
2.527472527472527514e-02,2.200000000000000000e+01,2.559961720131625693e-02,3.755864223962493420e-02,1.621526197603187502e-02
2.637362637362637360e-02,2.300000000000000000e+01,2.672764890581479438e-02,3.886474498014490242e-02,1.711012968748580956e-02
2.747252747252747207e-02,2.400000000000000000e+01,2.785695450296622397e-02,3.982539243882390195e-02,1.787890580782181341e-02
2.857142857142857054e-02,2.500000000000000000e+01,2.898753687325229811e-02,4.141206154205229195e-02,1.895793877825712251e-02
2.967032967032966900e-02,2.600000000000000000e+01,3.011939890693571611e-02,4.264341145420535301e-02,1.990671504776443668e-02
3.076923076923077094e-02,2.700000000000000000e+01,3.125254350410442555e-02,4.348458544467921627e-02,2.039876343843448001e-02
3.186813186813186594e-02,2.800000000000000000e+01,3.238697357471621158e-02,4.521703913732649793e-02,2.131530133161721116e-02
3.296703296703296787e-02,2.900000000000000000e+01,3.352269203864356034e-02,4.610897990734218188e-02,2.271237263960632080e-02
3.406593406593406287e-02,3.000000000000000000e+01,3.465970182571871672e-02,4.771242085803830552e-02,2.338770434281476143e-02
3.516483516483516480e-02,3.100000000000000000e+01,3.579800587577905424e-02,4.913110621308870024e-02,2.455817435742234378e-02
3.626373626373626674e-02,3.200000000000000000e+01,3.693760713871266366e-02,5.083964168304219711e-02,2.553658772885298092e-02
3.736263736263736174e-02,3.300000000000000000e+01,3.807850857450426063e-02,5.184249259975914903e-02,2.604031650360249042e-02
3.846153846153846367e-02,3.400000000000000000e+01,3.922071315328126695e-02,5.364531660036944705e-02,2.734354016299174461e-02
3.956043956043955867e-02,3.500000000000000000e+01,4.036422385536023172e-02,5.443702185244207042e-02,2.801940983310754335e-02
4.065934065934066061e-02,3.600000000000000000e+01,4.150904367129348849e-02,5.605565709009653619e-02,2.913572103936061877e-02
4.175824175824175560e-02,3.700000000000000000e+01,4.265517560191605523e-02,5.688293449172353300e-02,3.014891648060546991e-02
4.285714285714285754e-02,3.800000000000000000e+01,4.380262265839288821e-02,5.886103998750941840e-02,3.150353900349879555e-02
4.395604395604395254e-02,3.900000000000000000e+01,4.495138786226627464e-02,6.002211913669776300e-02,3.196847273618130120e-02
4.505494505494505447e-02,4.000000000000000000e+01,4.610147424550363471e-02,6.150572841401712870e-02,3.275866014401198484e-02
4.615384615384615641e-02,4.100000000000000000e+01,4.725288485054561505e-02,6.241343874744067349e-02,3.373270905122758428e-02
4.725274725274725141e-02,4.200000000000000000e+01,4.840562273035393243e-02,6.426924547275403299e-02,3.524835514313260504e-02
4.835164835164835334e-02,4.300000000000000000e+01,4.955969094846061906e-02,6.521774018603115897e-02,3.611961373001288528e-02
4.945054945054944834e-02,4.400000000000000000e+01,5.071509257901644918e-02,6.585783398314204451e-02,3.719359752935334079e-02
5.054945054945055027e-02,4.500000000000000000e+01,5.187183070684014963e-02,6.748568876212816814e-02,3.774250595926954138e-02
5.164835164835164527e-02,4.600000000000000000e+01,5.302990842746781869e-02,6.949231421941075293e-02,3.905500256532325187e-02
5.274725274725274721e-02,4.700000000000000000e+01,5.418932884720266407e-02,7.051789172799448335e-02,4.021626747673352764e-02
5.384615384615384914e-02,4.800000000000000000e+01,5.535009508316495602e-02,7.226093245846895718e-02,4.141206154205229195e-02
5.494505494505494414e-02,4.900000000000000000e+01,5.651221026334233427e-02,7.297015320896073354e-02,4.181850929143807877e-02
5.604395604395604608e-02,5.000000000000000000e+01,5.767567752664037872e-02,7.477380822523355119e-02,4.306194455703326457e-02
5.714285714285714107e-02,5.100000000000000000e+01,5.884050002293346460e-02,7.662204546142327433e-02,4.369745889138297590e-02
5.824175824175824301e-02,5.200000000000000000e+01,6.000668091311595065e-02,7.775284456301601033e-02,4.499676301109162280e-02
5.934065934065933801e-02,5.300000000000000000e+01,6.117422336915363801e-02,7.813347406296164421e-02,4.588435866560663240e-02
6.043956043956043994e-02,5.400000000000000000e+01,6.234313057413551351e-02,8.085056761359897537e-02,4.678946282502715465e-02
6.153846153846154188e-02,5.500000000000000000e+01,6.351340572232586079e-02,8.164409321989472834e-02,4.794599115369059528e-02
6.263736263736263687e-02,5.600000000000000000e+01,6.468505201921660730e-02,8.244540705707657791e-02,4.841656758651805698e-02
6.373626373626373187e-02,5.700000000000000000e+01,6.585807268157999050e-02,8.284900842031049650e-02,5.034551460171453330e-02
6.483516483516484075e-02,5.800000000000000000e+01,6.703247093752158492e-02,8.531244818741130775e-02,5.083964168304219711e-02
6.593406593406593574e-02,5.900000000000000000e+01,6.820825002653357894e-02,8.657150149490332181e-02,5.286512551980782071e-02
6.703296703296703074e-02,6.000000000000000000e+01,6.938541319954839859e-02,8.742117645995718667e-02,5.312392024820979802e-02
6.813186813186812574e-02,6.100000000000000000e+01,7.056396371899263664e-02,8.958202766440713505e-02,5.417183031124011422e-02
6.923076923076923461e-02,6.200000000000000000e+01,7.174390485884130086e-02,8.914562620136017024e-02,5.551083385151978078e-02
7.032967032967032961e-02,6.300000000000000000e+01,7.292523990467242312e-02,9.224566762309521772e-02,5.524041120381513459e-02
7.142857142857142461e-02,6.400000000000000000e+01,7.410797215372184887e-02,9.315103293454989053e-02,5.688293449172353300e-02
7.252747252747253348e-02,6.500000000000000000e+01,7.529210491493856794e-02,9.406528415217552119e-02,5.744122451259450757e-02
7.362637362637362848e-02,6.600000000000000000e+01,7.647764150904022562e-02,9.545351306423069393e-02,6.031595004823646355e-02
7.472527472527472348e-02,6.700000000000000000e+01,7.766458526856895306e-02,9.829173629074135221e-02,6.120610146243484623e-02
7.582417582417581847e-02,6.800000000000000000e+01,7.885293953794761390e-02,9.829173629074135221e-02,6.120610146243484623e-02
7.692307692307692735e-02,6.900000000000000000e+01,8.004270767353637017e-02,9.974233978771439302e-02,6.120610146243484623e-02
7.802197802197802234e-02,7.000000000000000000e+01,8.123389304368948405e-02,1.012143514984888276e-01,6.364459168619560070e-02
7.912087912087911734e-02,7.100000000000000000e+01,8.242649902881261925e-02,1.017098339237905436e-01,6.521774018603115897e-02
8.021978021978022622e-02,7.200000000000000000e+01,8.362052902142046162e-02,1.032108821943184124e-01,6.458386766958378045e-02
8.131868131868132121e-02,7.300000000000000000e+01,8.481598642619414541e-02,1.052467959890896337e-01,6.618023291989326429e-02
8.241758241758241621e-02,7.400000000000000000e+01,8.601287466004028937e-02,1.057620187510779630e-01,6.781605666199576332e-02
8.351648351648351121e-02,7.500000000000000000e+01,8.721119715214900592e-02,1.073228697446288321e-01,6.814804183733708109e-02
8.461538461538462008e-02,7.600000000000000000e+01,8.841095734405307605e-02,1.089067560002977830e-01,7.017436175972484314e-02
8.571428571428571508e-02,7.700000000000000000e+01,8.961215868968716580e-02,1.121449991459008005e-01,7.155860485607688781e-02
8.681318681318681008e-02,7.800000000000000000e+01,9.081480465544755631e-02,1.105140174757763827e-01,7.226093245846895718e-02
8.791208791208790507e-02,7.900000000000000000e+01,9.201889872025213746e-02,1.138000510766946638e-01,7.332736963085474680e-02
8.901098901098901395e-02,8.000000000000000000e+01,9.322444437560076236e-02,1.149169666060784328e-01,7.332736963085474680e-02
9.010989010989010894e-02,8.100000000000000000e+01,9.443144512563604598e-02,1.166129276289585986e-01,7.477380822523355119e-02
