# Fraction frozen, Temperatures, k, k_upper, k_lower
1.564945226917057938e-03,0.000000000000000000e+00,1.566171032744946177e-03,5.814947771188611232e-03,1.400678735451697516e-04
3.129890453834115877e-03,1.000000000000000000e+00,3.134798805371503266e-03,8.678714107366652594e-03,3.944195046720573648e-04
4.694835680751173815e-03,2.000000000000000000e+00,4.705891037412616648e-03,1.140835138173618320e-02,9.592963258666922441e-04
6.259780907668231753e-03,3.000000000000000000e+00,6.279455484843135885e-03,1.373457186309324021e-02,1.715274903790345654e-03
7.824726134585289691e-03,4.000000000000000000e+00,7.855499940308883003e-03,1.597943518695886522e-02,2.623297461629009453e-03
9.389671361502347630e-03,5.000000000000000000e+00,9.434032233358641620e-03,1.859121284882279609e-02,3.365199411707544500e-03
1.095461658841940557e-02,6.000000000000000000e+00,1.101506023067742868e-02,2.059897157058424716e-02,4.359290050825170501e-03
1.251956181533646351e-02,7.000000000000000000e+00,1.259859183632160498e-02,2.282355827003538715e-02,5.483977171490921412e-03
1.408450704225352144e-02,8.000000000000000000e+00,1.418463499195641263e-02,2.479920593916243657e-02,6.411546334074484828e-03
1.564945226917057938e-02,9.000000000000000000e+00,1.577319767709428264e-02,2.694586917327488132e-02,7.569577305707878359e-03
1.721439749608763559e-02,1.000000000000000000e+01,1.736428790933615407e-02,2.885254145109141313e-02,8.806795810961109972e-03
1.877934272300469526e-02,1.100000000000000000e+01,1.895791374461415837e-02,3.104536703818530988e-02,9.853656961630050462e-03
2.034428794992175493e-02,1.200000000000000000e+01,2.055408327743623795e-02,3.291902614090352897e-02,1.091780301099394210e-02
2.190923317683881114e-02,1.300000000000000000e+01,2.215280464113328698e-02,3.524835514313260504e-02,1.227539891232669322e-02
2.347417840375586734e-02,1.400000000000000000e+01,2.375408600810714407e-02,3.647411759102790751e-02,1.307996683035533500e-02
2.503912363067292701e-02,1.500000000000000000e+01,2.535793559008168996e-02,3.943831644306425299e-02,1.428176598942144417e-02
2.660406885758998669e-02,1.600000000000000000e+01,2.696436163835541286e-02,4.100956419108525014e-02,1.574703814663284615e-02
2.816901408450704289e-02,1.700000000000000000e+01,2.857337244405599996e-02,4.306194455703326457e-02,1.711012968748580956e-02
2.973395931142409909e-02,1.800000000000000000e+01,3.018497633839754835e-02,4.521703913732649793e-02,1.787890580782181341e-02
3.129890453834115877e-02,1.900000000000000000e+01,3.179918169293870917e-02,4.724868825723348847e-02,1.914400562116451085e-02
3.286384976525821844e-02,2.000000000000000000e+01,3.341599691984406539e-02,4.865358494598714251e-02,2.090297413806306223e-02
3.442879499217527117e-02,2.100000000000000000e+01,3.503543047214704304e-02,5.083964168304219711e-02,2.205654147833536333e-02
3.599374021909233085e-02,2.200000000000000000e+01,3.665749084401499075e-02,5.286512551980782071e-02,2.361724809020307458e-02
3.755868544600939052e-02,2.300000000000000000e+01,3.828218657101692401e-02,5.497130592793356141e-02,2.455817435742234378e-02
3.912363067292645019e-02,2.400000000000000000e+01,3.990952623039235175e-02,5.744122451259450757e-02,2.553658772885298092e-02
4.068857589984350986e-02,2.500000000000000000e+01,4.153951844132344057e-02,5.914918697869206432e-02,2.681460158493292542e-02
4.225352112676056260e-02,2.600000000000000000e+01,4.317217186520866390e-02,6.061121937291048117e-02,2.857211417772472992e-02
4.381846635367762227e-02,2.700000000000000000e+01,4.480749520593944879e-02,6.271897607040088918e-02,3.000204515379529743e-02
4.538341158059468194e-02,2.800000000000000000e+01,4.644549721017785654e-02,6.521774018603115897e-02,3.135006859352116454e-02
4.694835680751173468e-02,2.900000000000000000e+01,4.808618666763779526e-02,6.650421012103821528e-02,3.291902614090352897e-02
