# Fraction frozen, Temperatures, k, k_upper, k_lower
1.941747572815533899e-03,0.000000000000000000e+00,1.943635208571014390e-03,7.173684904893013435e-03,1.499789857005782274e-04
3.883495145631067798e-03,1.000000000000000000e+00,3.891055492966564739e-03,1.091780301099394210e-02,4.937617083225375640e-04
5.825242718446602130e-03,2.000000000000000000e+00,5.842275624228402547e-03,1.421219194945857849e-02,1.230597550860717008e-03
7.766990291262135596e-03,3.000000000000000000e+00,7.797310460031729729e-03,1.727806080330616945e-02,2.105762385387742290e-03
9.708737864077669061e-03,4.000000000000000000e+00,9.756174945364685241e-03,2.020050119450740936e-02,3.173661652260481667e-03
1.165048543689320426e-02,5.000000000000000000e+00,1.171888411321337503e-02,2.282355827003538715e-02,4.359290050825170501e-03
1.359223300970873773e-02,6.000000000000000000e+00,1.368545308525420320e-02,2.553658772885298092e-02,5.592152826385809149e-03
1.553398058252427119e-02,7.000000000000000000e+00,1.565589707255302110e-02,2.815657541223823973e-02,6.765378779293989425e-03
1.747572815533980639e-02,8.000000000000000000e+00,1.763023137627061504e-02,3.089412862631268908e-02,8.105195700897625463e-03
1.941747572815533812e-02,9.000000000000000000e+00,1.960847138837631259e-02,3.373270905122758428e-02,9.384020667011454611e-03
2.135922330097087332e-02,1.000000000000000000e+01,2.159063259236749729e-02,3.559430784589599772e-02,1.086461661488885046e-02
2.330097087378640852e-02,1.100000000000000000e+01,2.357673056399688452e-02,3.886474498014490242e-02,1.221559894815427150e-02
2.524271844660194025e-02,1.200000000000000000e+01,2.556678097200698260e-02,4.141206154205229195e-02,1.373457186309324021e-02
2.718446601941747545e-02,1.300000000000000000e+01,2.756079957887135751e-02,4.391137443389719897e-02,1.521783746131001938e-02
2.912621359223300718e-02,1.400000000000000000e+01,2.955880224154439073e-02,4.656152659089197315e-02,1.661606610370713888e-02
3.106796116504854238e-02,1.500000000000000000e+01,3.156080491221744527e-02,4.818070486403512598e-02,1.832083139969227850e-02
3.300970873786407411e-02,1.600000000000000000e+01,3.356682363908315703e-02,5.083964168304219711e-02,1.961720158213900098e-02
3.495145631067961278e-02,1.700000000000000000e+01,3.557687456710744572e-02,5.338398187441614762e-02,2.131530133161721116e-02
