# Fraction frozen, Temperatures, k, k_upper, k_lower
1.367989056087551281e-03,0.000000000000000000e+00,1.368925607341732248e-03,5.171844494707523304e-03,1.327422588515967707e-04
2.735978112175102561e-03,1.000000000000000000e+00,2.739727741120327395e-03,7.794651788922258781e-03,3.577185128362902859e-04
4.103967168262653842e-03,2.000000000000000000e+00,4.112411553092548168e-03,9.805654584071368113e-03,8.326225701700733575e-04
5.471956224350205122e-03,3.000000000000000000e+00,5.486982216259082314e-03,1.209687155246267666e-02,1.525574333106137319e-03
6.839945280437756403e-03,4.000000000000000000e+00,6.863444924982400365e-03,1.400549682494662239e-02,2.232849974872205823e-03
8.207934336525307684e-03,5.000000000000000000e+00,8.241804895103755149e-03,1.590159090193802444e-02,2.920829474437207189e-03
9.575923392612858964e-03,6.000000000000000000e+00,9.622067364062096215e-03,1.805438224527690372e-02,3.839491491282940976e-03
1.094391244870041024e-02,7.000000000000000000e+00,1.100423759101381606e-02,1.980973890424772565e-02,4.713563256533319368e-03
1.231190150478796153e-02,8.000000000000000000e+00,1.238832085695231594e-02,2.184216674822177587e-02,5.730378032905402742e-03
1.367989056087551281e-02,9.000000000000000000e+00,1.377432246482939923e-02,2.350219597664388732e-02,6.634508021147156841e-03
1.504787961696306409e-02,1.000000000000000000e+01,1.516224773967752258e-02,2.516519616596129064e-02,7.569577305707878359e-03
1.641586867305061537e-02,1.100000000000000000e+01,1.655210202873187014e-02,2.707777936597157917e-02,8.678714107366652594e-03
1.778385772913816665e-02,1.200000000000000000e+01,1.794389070155430824e-02,2.885254145109141313e-02,9.292814305404543604e-03
1.915184678522571793e-02,1.300000000000000000e+01,1.933761915015817442e-02,3.074362697677879980e-02,1.060254596846279054e-02
2.051983584131326921e-02,1.400000000000000000e+01,2.073329278913284626e-02,3.259907537475602995e-02,1.163338986081773052e-02
2.188782489740082049e-02,1.500000000000000000e+01,2.213091705577084969e-02,3.439811260395662929e-02,1.264039671271362415e-02
2.325581395348837177e-02,1.600000000000000000e+01,2.353049741019416080e-02,3.611961373001288528e-02,1.373457186309324021e-02
2.462380300957592305e-02,1.700000000000000000e+01,2.493203933548253717e-02,3.774250595926954138e-02,1.470642128649249022e-02
2.599179206566347433e-02,1.800000000000000000e+01,2.633554833780275134e-02,3.924619153313993469e-02,1.597943518695886522e-02
2.735978112175102561e-02,1.900000000000000000e+01,2.774102994653757093e-02,4.100956419108525014e-02,1.694383074902505379e-02
2.872777017783857689e-02,2.000000000000000000e+01,2.914848971441738254e-02,4.369745889138297590e-02,1.779180819621782247e-02
3.009575923392612817e-02,2.100000000000000000e+01,3.055793321765103154e-02,4.543839359828018981e-02,1.914400562116451085e-02
3.146374829001367945e-02,2.200000000000000000e+01,3.196936605605869841e-02,4.678946282502715465e-02,2.020050119450740936e-02
3.283173734610123073e-02,2.300000000000000000e+01,3.338279385320574999e-02,4.865358494598714251e-02,2.162987559612319227e-02
3.419972640218878202e-02,2.400000000000000000e+01,3.479822225653646933e-02,4.913110621308870024e-02,2.260172865322187391e-02
3.556771545827633330e-02,2.500000000000000000e+01,3.621565693750981862e-02,5.133861848284897167e-02,2.350219597664388732e-02
3.693570451436388458e-02,2.600000000000000000e+01,3.763510359173611458e-02,5.312392024820979802e-02,2.516519616596129064e-02
3.830369357045143586e-02,2.700000000000000000e+01,3.905656793911365526e-02,5.497130592793356141e-02,2.566159895734473201e-02
3.967168262653898714e-02,2.800000000000000000e+01,4.048005572396736612e-02,5.605565709009653619e-02,2.694586917327488132e-02
4.103967168262653842e-02,2.900000000000000000e+01,4.190557271518843829e-02,5.857429671280661027e-02,2.815657541223823973e-02
4.240766073871408970e-02,3.000000000000000000e+01,4.333312470637378649e-02,6.002211913669776300e-02,2.927835138288170658e-02
4.377564979480164098e-02,3.100000000000000000e+01,4.476271751596824777e-02,6.150572841401712870e-02,3.074362697677879980e-02
4.514363885088919226e-02,3.200000000000000000e+01,4.619435698740607249e-02,6.364459168619560070e-02,3.165776070901721306e-02
4.651162790697674354e-02,3.300000000000000000e+01,4.762804898925458719e-02,6.458386766958378045e-02,3.324211713393117329e-02
4.787961696306429482e-02,3.400000000000000000e+01,4.906379941535887051e-02,6.715693025912962411e-02,3.406378611341720486e-02
4.924760601915184610e-02,3.500000000000000000e+01,5.050161418498631122e-02,6.848165220532556607e-02,3.559430784589599772e-02
5.061559507523939738e-02,3.600000000000000000e+01,5.194149924297398330e-02,7.017436175972484314e-02,3.629643286234882776e-02
5.198358413132694866e-02,3.700000000000000000e+01,5.338346055987529953e-02,7.226093245846895718e-02,3.792726976116914117e-02
5.335157318741449994e-02,3.800000000000000000e+01,5.482750413210889240e-02,7.297015320896073354e-02,3.963138187688584196e-02
5.471956224350205122e-02,3.900000000000000000e+01,5.627363598210860518e-02,7.477380822523355119e-02,4.041314127428240893e-02
5.608755129958960250e-02,4.000000000000000000e+01,5.772186215847348312e-02,7.737406931079156280e-02,4.100956419108525014e-02
5.745554035567715379e-02,4.100000000000000000e+01,5.917218873611990171e-02,7.890033215942077183e-02,4.243567283036392412e-02
5.882352941176470507e-02,4.200000000000000000e+01,6.062462181643485382e-02,8.006475454182986062e-02,4.391137443389719897e-02
6.019151846785225635e-02,4.300000000000000000e+01,6.207916752742922289e-02,8.045670171309791951e-02,4.455942477581291417e-02
6.155950752393980763e-02,4.400000000000000000e+01,6.353583202389326279e-02,8.284900842031049650e-02,4.588435866560663240e-02
6.292749658002735891e-02,4.500000000000000000e+01,6.499462148755323632e-02,8.489684610543368759e-02,4.794599115369059528e-02
6.429548563611491019e-02,4.600000000000000000e+01,6.645554212722799836e-02,8.657150149490332181e-02,4.961331421726806329e-02
6.566347469220246147e-02,4.700000000000000000e+01,6.791860017898844470e-02,8.827919074607837313e-02,4.937162150863531190e-02
6.703146374829001275e-02,4.800000000000000000e+01,6.938380190631644739e-02,9.090409203624341683e-02,5.158994038355690925e-02
6.839945280437756403e-02,4.900000000000000000e+01,7.085115360026610076e-02,9.134910185278746764e-02,5.184249259975914903e-02
6.976744186046511531e-02,5.000000000000000000e+01,7.232066157962613318e-02,9.498850848864488772e-02,5.364531660036944705e-02
7.113543091655266659e-02,5.100000000000000000e+01,7.379233219108231878e-02,9.498850848864488772e-02,5.551083385151978078e-02
7.250341997264021787e-02,5.200000000000000000e+01,7.526617180938291463e-02,9.592079401259837046e-02,5.688293449172353300e-02
7.387140902872776915e-02,5.300000000000000000e+01,7.674218683750354264e-02,9.877291141228704274e-02,5.716139791042813140e-02
7.523939808481532043e-02,5.400000000000000000e+01,7.822038370681436148e-02,1.002306161604975820e-01,5.943874455807610091e-02
7.660738714090287171e-02,5.500000000000000000e+01,7.970076887724868164e-02,1.022077419224437511e-01,6.031595004823646355e-02
7.797537619699042299e-02,5.600000000000000000e+01,8.118334883747151121e-02,1.032108821943184124e-01,6.120610146243484623e-02
7.934336525307797428e-02,5.700000000000000000e+01,8.266813010505066894e-02,1.052467959890896337e-01,6.364459168619560070e-02
8.071135430916552556e-02,5.800000000000000000e+01,8.415511922662897992e-02,1.073228697446288321e-01,6.458386766958378045e-02
8.207934336525307684e-02,5.900000000000000000e+01,8.564432277809677641e-02,1.083762135589916298e-01,6.521774018603115897e-02
8.344733242134062812e-02,6.000000000000000000e+01,8.713574736476674409e-02,1.099756452132696627e-01,6.715693025912962411e-02
8.481532147742817940e-02,6.100000000000000000e+01,8.862939962155008677e-02,1.115986815085727862e-01,6.814804183733708109e-02
8.618331053351573068e-02,6.200000000000000000e+01,9.012528621313273258e-02,1.143571452483426593e-01,6.915378038191513643e-02
8.755129958960328196e-02,6.300000000000000000e+01,9.162341383415478768e-02,1.154795285005064814e-01,6.983250530772472375e-02
8.891928864569083324e-02,6.400000000000000000e+01,9.312378920938940707e-02,1.177574507514298763e-01,7.190891121639404748e-02
9.028727770177838452e-02,6.500000000000000000e+01,9.462641909392432993e-02,1.171837918922542243e-01,7.332736963085474680e-02
9.165526675786593580e-02,6.600000000000000000e+01,9.613131027334466394e-02,1.212588612400359311e-01,7.404705716257975467e-02
9.302325581395348708e-02,6.700000000000000000e+01,9.763846956391593335e-02,1.224489828956326631e-01,7.699713927326645724e-02
9.439124487004103836e-02,6.800000000000000000e+01,9.914790381277027720e-02,1.248643829787708659e-01,7.699713927326645724e-02
