# Fraction frozen, Temperatures, k, k_upper, k_lower
1.388888888888888942e-03,0.000000000000000000e+00,1.389854289054301591e-03,5.121577648981443659e-03,1.380307953333428635e-04
2.777777777777777884e-03,1.000000000000000000e+00,2.781642961876802569e-03,7.756679915173537478e-03,3.440128220101092171e-04
4.166666666666666609e-03,2.000000000000000000e+00,4.175371410480621485e-03,1.019631813344820497e-02,8.828732518839983072e-04
5.555555555555555768e-03,3.000000000000000000e+00,5.571045049455360110e-03,1.221559894815427150e-02,1.510746777922607068e-03
6.944444444444444926e-03,4.000000000000000000e+00,6.968669316093315837e-03,1.449253833376100593e-02,2.310497389620168925e-03
8.333333333333333218e-03,5.000000000000000000e+00,8.368249670516579239e-03,1.629464179926679371e-02,3.037197188578562215e-03
9.722222222222222376e-03,6.000000000000000000e+00,9.769791595805023265e-03,1.832083139969227850e-02,3.802174219532714235e-03
1.111111111111111154e-02,7.000000000000000000e+00,1.117330059812518886e-02,1.990671504776443668e-02,4.877477538836030337e-03
1.250000000000000069e-02,8.000000000000000000e+00,1.257878220686007263e-02,2.216451656787211261e-02,5.786620083358246652e-03
1.388888888888888985e-02,9.000000000000000000e+00,1.398624197473983914e-02,2.384904474498207236e-02,6.865223206566717883e-03
1.527777777777777901e-02,1.000000000000000000e+01,1.539568547797344131e-02,2.566159895734473201e-02,7.532701888875024086e-03
1.666666666666666644e-02,1.100000000000000000e+01,1.680711831638128859e-02,2.721033530881367818e-02,8.678714107366652594e-03
1.805555555555555733e-02,1.200000000000000000e+01,1.822054611352828812e-02,2.913572103936061877e-02,9.569127670461122573e-03
1.944444444444444475e-02,1.300000000000000000e+01,1.963597451685896236e-02,3.104536703818530988e-02,1.075901985771401947e-02
2.083333333333333565e-02,1.400000000000000000e+01,2.105340919783238104e-02,3.308017718983466415e-02,1.174756831392023519e-02
2.222222222222222307e-02,1.500000000000000000e+01,2.247285585205862843e-02,3.524835514313260504e-02,1.257881865110078122e-02
2.361111111111111049e-02,1.600000000000000000e+01,2.389432019943611707e-02,3.665267215347069174e-02,1.400549682494662239e-02
2.500000000000000139e-02,1.700000000000000000e+01,2.531780798428989732e-02,3.811293805156585474e-02,1.492346075441930084e-02
2.638888888888888881e-02,1.800000000000000000e+01,2.674332497551092092e-02,4.021626747673352764e-02,1.597943518695886522e-02
2.777777777777777971e-02,1.900000000000000000e+01,2.817087696669633504e-02,4.222894621129331255e-02,1.702677719119587846e-02
2.916666666666666713e-02,2.000000000000000000e+01,2.960046977629074427e-02,4.369745889138297590e-02,1.805438224527690372e-02
3.055555555555555802e-02,2.100000000000000000e+01,3.103210924772852389e-02,4.477755996643653646e-02,1.933189865785988476e-02
3.194444444444444892e-02,2.200000000000000000e+01,3.246580124957711144e-02,4.724868825723348847e-02,2.020050119450740936e-02
3.333333333333333287e-02,2.300000000000000000e+01,3.390155167568133926e-02,4.913110621308870024e-02,2.162987559612319227e-02
3.472222222222222376e-02,2.400000000000000000e+01,3.533936644530884935e-02,5.010025495753291092e-02,2.293528819606095726e-02
3.611111111111111466e-02,2.500000000000000000e+01,3.677925150329647286e-02,5.158994038355690925e-02,2.420101235703242884e-02
3.749999999999999861e-02,2.600000000000000000e+01,3.822121282019774052e-02,5.364531660036944705e-02,2.516519616596129064e-02
3.888888888888888951e-02,2.700000000000000000e+01,3.966525639243140278e-02,5.605565709009653619e-02,2.616779367443650486e-02
4.027777777777778040e-02,2.800000000000000000e+01,4.111138824243106699e-02,5.744122451259450757e-02,2.734354016299174461e-02
4.166666666666667129e-02,2.900000000000000000e+01,4.255961441879588941e-02,5.914918697869206432e-02,2.857211417772472992e-02
4.305555555555555525e-02,3.000000000000000000e+01,4.400994099644238433e-02,6.120610146243484623e-02,3.074362697677879980e-02
4.444444444444444614e-02,3.100000000000000000e+01,4.546237407675728787e-02,6.241343874744067349e-02,3.119734581912619181e-02
4.583333333333333703e-02,3.200000000000000000e+01,4.691691978775171940e-02,6.490003006073211123e-02,3.196847273618130120e-02
4.722222222222222099e-02,3.300000000000000000e+01,4.837358428421582868e-02,6.650421012103821528e-02,3.356837917428350665e-02
4.861111111111111188e-02,3.400000000000000000e+01,4.983237374787575363e-02,6.715693025912962411e-02,3.456650433898705854e-02
5.000000000000000278e-02,3.500000000000000000e+01,5.129329438755057813e-02,6.848165220532556607e-02,3.611961373001288528e-02
5.138888888888889367e-02,3.600000000000000000e+01,5.275635243931097590e-02,7.086310340502699479e-02,3.737567421745833368e-02
5.277777777777777762e-02,3.700000000000000000e+01,5.422155416663893002e-02,7.226093245846895718e-02,3.829951525827202108e-02
5.416666666666666852e-02,3.800000000000000000e+01,5.568890586058865971e-02,7.513985421871144377e-02,3.963138187688584196e-02
5.555555555555555941e-02,3.900000000000000000e+01,5.715841383994863661e-02,7.624877893003506601e-02,4.061097884332459662e-02
5.694444444444444337e-02,4.000000000000000000e+01,5.863008445140489161e-02,7.813347406296164421e-02,4.181850929143807877e-02
