# Fraction frozen, Temperatures, k, k_upper, k_lower
1.792114695340501791e-03,0.000000000000000000e+00,1.793722454026877491e-03,6.798497860096472042e-03,1.421350152484885277e-04
3.584229390681003581e-03,1.000000000000000000e+00,3.590668130728595902e-03,1.019631813344820497e-02,4.544258049656030177e-04
5.376344086021505805e-03,2.000000000000000000e+00,5.390848634876423302e-03,1.270227622216327582e-02,1.149275555730673018e-03
7.168458781362007162e-03,3.000000000000000000e+00,7.194275634027085149e-03,1.582412583762426647e-02,1.957026194466287422e-03
8.960573476702508519e-03,4.000000000000000000e+00,9.000960858976168530e-03,1.841051877940736575e-02,2.993025687567800290e-03
1.075268817204301161e-02,5.000000000000000000e+00,1.081091610421561731e-02,2.090297413806306223e-02,3.934394924860207428e-03
1.254480286738351297e-02,6.000000000000000000e+00,1.262415322839640155e-02,2.361724809020307458e-02,5.121577648981443659e-03
1.433691756272401432e-02,7.000000000000000000e+00,1.444068415479436013e-02,2.578722216295006517e-02,6.318299959936807438e-03
1.612903225806451568e-02,8.000000000000000000e+00,1.626052087178029085e-02,2.885254145109141313e-02,7.386987888336227735e-03
1.792114695340501704e-02,9.000000000000000000e+00,1.808367543329535143e-02,3.104536703818530988e-02,8.678714107366652594e-03
1.971326164874551840e-02,1.000000000000000000e+01,1.991015995932975124e-02,3.324211713393117329e-02,9.999078639849593234e-03
2.150537634408602322e-02,1.100000000000000000e+01,2.173998663640587525e-02,3.524835514313260504e-02,1.118766608927290566e-02
2.329749103942652458e-02,1.200000000000000000e+01,2.357316771806691746e-02,3.848700583077574455e-02,1.245656100449168448e-02
2.508960573476702594e-02,1.300000000000000000e+01,2.540971552536832462e-02,4.061097884332459662e-02,1.400549682494662239e-02
2.688172043010752729e-02,1.400000000000000000e+01,2.724964244737547447e-02,4.222894621129331255e-02,1.529233451534972935e-02
2.867383512544802865e-02,1.500000000000000000e+01,2.909296094166477845e-02,4.499676301109162280e-02,1.661606610370713888e-02
3.046594982078853001e-02,1.600000000000000000e+01,3.093968353482942635e-02,4.794599115369059528e-02,1.832083139969227850e-02
3.225806451612903136e-02,1.700000000000000000e+01,3.278982282299083839e-02,4.889176259482601317e-02,1.933189865785988476e-02
3.405017921146953619e-02,1.800000000000000000e+01,3.464339147231382948e-02,5.209628115431406969e-02,2.090297413806306223e-02
3.584229390681003408e-02,1.900000000000000000e+01,3.650040221952653013e-02,5.364531660036944705e-02,2.227302023619679230e-02
3.763440860215053890e-02,2.000000000000000000e+01,3.836086787244621238e-02,5.660582761569268873e-02,2.350219597664388732e-02
3.942652329749103679e-02,2.100000000000000000e+01,4.022480131050899105e-02,5.886103998750941840e-02,2.455817435742234378e-02
4.121863799283154162e-02,2.200000000000000000e+01,4.209221548530438922e-02,6.090793415229463215e-02,2.721033530881367818e-02
4.301075268817204644e-02,2.300000000000000000e+01,4.396312342111605848e-02,6.333454519974045238e-02,2.843292428936659497e-02
4.480286738351254433e-02,2.400000000000000000e+01,4.583753821546643348e-02,6.553700562222332382e-02,2.899378552372194884e-02
4.659498207885304916e-02,2.500000000000000000e+01,4.771547303966654913e-02,6.715693025912962411e-02,3.150353900349879555e-02
4.838709677419354704e-02,2.600000000000000000e+01,4.959694113937206106e-02,6.881689572189211845e-02,3.324211713393117329e-02
5.017921146953405187e-02,2.700000000000000000e+01,5.148195583514345031e-02,7.155860485607688781e-02,3.373270905122758428e-02
