# Fraction frozen, Temperatures, k, k_upper, k_lower
1.194743130227001121e-03,0.000000000000000000e+00,1.195457404773745584e-03,4.555157537156605436e-03,1.270344666711646468e-04
2.389486260454002243e-03,1.000000000000000000e+00,2.392345638619823838e-03,6.634508021147156841e-03,3.044762494840512327e-04
3.584229390681003581e-03,2.000000000000000000e+00,3.590668130728595902e-03,8.594362850560269274e-03,7.262136802075086668e-04
4.778972520908004486e-03,3.000000000000000000e+00,4.790428322632600544e-03,1.060254596846279054e-02,1.261015103079183523e-03
5.973715651135005390e-03,4.000000000000000000e+00,5.991629668266746679e-03,1.239587850389838909e-02,1.882044344219226725e-03
7.168458781362007162e-03,5.000000000000000000e+00,7.194275634027085149e-03,1.373457186309324021e-02,2.649044389203864588e-03
8.363201911589008067e-03,6.000000000000000000e+00,8.398369698831717467e-03,1.582412583762426647e-02,3.381673332070125708e-03
9.557945041816008971e-03,7.000000000000000000e+00,9.603915354180399613e-03,1.744764011584834171e-02,4.131297161081088493e-03
1.075268817204300988e-02,8.000000000000000000e+00,1.081091610421561731e-02,1.877368037976383935e-02,5.022504888727209564e-03
1.194743130227001078e-02,9.000000000000000000e+00,1.201937546578404556e-02,2.049862307920669036e-02,5.814947771188611232e-03
1.314217443249701169e-02,1.000000000000000000e+01,1.322929696849723009e-02,2.227302023619679230e-02,6.699623853420779394e-03
1.433691756272401432e-02,1.100000000000000000e+01,1.444068415479436013e-02,2.384904474498207236e-02,7.532701888875024086e-03
1.553166069295101523e-02,1.200000000000000000e+01,1.565354058000358040e-02,2.528838929267603411e-02,8.387054087839644970e-03
1.672640382317801613e-02,1.300000000000000000e+01,1.686786981240551847e-02,2.694586917327488132e-02,9.247544089219053923e-03
1.792114695340501704e-02,1.400000000000000000e+01,1.808367543329535143e-02,2.829441246861314277e-02,1.009721678747529938e-02
1.911589008363201794e-02,1.500000000000000000e+01,1.930096103704709298e-02,3.014891648060546991e-02,1.097124977456812207e-02
2.031063321385901885e-02,1.600000000000000000e+01,2.051973023117656739e-02,3.135006859352116454e-02,1.203794128953580497e-02
2.150537634408601975e-02,1.700000000000000000e+01,2.173998663640587525e-02,3.259907537475602995e-02,1.282694549460055254e-02
2.270011947431302066e-02,1.800000000000000000e+01,2.296173388672829649e-02,3.439811260395662929e-02,1.386937282722451072e-02
2.389486260454002156e-02,1.900000000000000000e+01,2.418497562947240220e-02,3.594365597724222261e-02,1.492346075441930084e-02
2.508960573476702247e-02,2.000000000000000000e+01,2.540971552536832462e-02,3.737567421745833368e-02,1.605766054911518179e-02
2.628434886499402337e-02,2.100000000000000000e+01,2.663595724861256286e-02,3.905500256532325187e-02,1.661606610370713888e-02
2.747909199522102427e-02,2.200000000000000000e+01,2.786370448693502311e-02,4.100956419108525014e-02,1.779180819621782247e-02
2.867383512544802865e-02,2.300000000000000000e+01,2.909296094166477845e-02,4.161478920256496405e-02,1.877368037976383935e-02
2.986857825567502955e-02,2.400000000000000000e+01,3.032373032779735536e-02,4.348458544467921627e-02,1.961720158213900098e-02
3.106332138590203046e-02,2.500000000000000000e+01,3.155601637406243304e-02,4.434235223713870605e-02,2.049862307920669036e-02
