# Fraction frozen, Temperatures, k, k_upper, k_lower
3.344481605351170509e-03,0.000000000000000000e+00,3.350086885281974413e-03,1.245656100449168448e-02,1.859292592692564697e-04
6.688963210702341018e-03,1.000000000000000000e+00,6.711434587986803840e-03,1.886558462603610611e-02,8.657947858304417595e-04
1.003344481605351196e-02,2.000000000000000000e+00,1.008411906662604746e-02,2.420101235703242884e-02,2.044957439445576307e-03
1.337792642140468204e-02,3.000000000000000000e+00,1.346821705086659327e-02,2.956571017600084783e-02,3.765219646534146737e-03
1.672240802675585211e-02,4.000000000000000000e+00,1.686380605200480526e-02,3.490576486767264786e-02,5.510823308120772583e-03
2.006688963210702392e-02,5.000000000000000000e+00,2.027096437361910683e-02,4.041314127428240893e-02,7.681290209809889420e-03
2.341137123745819226e-02,6.000000000000000000e+00,2.368977112240466462e-02,4.434235223713870605e-02,9.615972159567517594e-03
2.675585284280936407e-02,7.000000000000000000e+00,2.712030621919389595e-02,4.913110621308870024e-02,1.174756831392023519e-02
3.010033444816053588e-02,8.000000000000000000e+00,3.056265041016669598e-02,5.338398187441614762e-02,1.407405901431640037e-02
3.344481605351170422e-02,9.000000000000000000e+00,3.401688527825424274e-02,5.857429671280661027e-02,1.613626885392328153e-02
3.678929765886287256e-02,1.000000000000000000e+01,3.748309325474047382e-02,6.241343874744067349e-02,1.868222384771036498e-02
4.013377926421404784e-02,1.100000000000000000e+01,4.096135763106528715e-02,6.748568876212816814e-02,2.100530208038161109e-02
4.347826086956521618e-02,1.200000000000000000e+01,4.445176257083380961e-02,7.155860485607688781e-02,2.420101235703242884e-02
4.682274247491638453e-02,1.300000000000000000e+01,4.795439312203586546e-02,7.662204546142327433e-02,2.566159895734473201e-02
5.016722408026755980e-02,1.400000000000000000e+01,5.146933522948034939e-02,8.204377184966649139e-02,2.899378552372194884e-02
5.351170568561872815e-02,1.500000000000000000e+01,5.499667574744876442e-02,8.531244818741130775e-02,3.150353900349879555e-02
5.685618729096989649e-02,1.600000000000000000e+01,5.853650245257279588e-02,8.914562620136017024e-02,3.356837917428350665e-02
6.020066889632107177e-02,1.700000000000000000e+01,6.208890405694061920e-02,9.315103293454989053e-02,3.683210080784152241e-02
6.354515050167224011e-02,1.800000000000000000e+01,6.565397022143677763e-02,9.877291141228704274e-02,3.982539243882390195e-02
6.688963210702340845e-02,1.900000000000000000e+01,6.923179156932074418e-02,1.032108821943184124e-01,4.243567283036392412e-02
7.023411371237457679e-02,2.000000000000000000e+01,7.282245970004931623e-02,1.062797637228112685e-01,4.499676301109162280e-02
7.357859531772574513e-02,2.100000000000000000e+01,7.642606720334788051e-02,1.121449991459008005e-01,4.818070486403512598e-02
7.692307692307692735e-02,2.200000000000000000e+01,8.004270767353637017e-02,1.160448443475875502e-01,5.083964168304219711e-02
8.026755852842809569e-02,2.300000000000000000e+01,8.367247572411506962e-02,1.212588612400359311e-01,5.364531660036944705e-02
8.361204013377926403e-02,2.400000000000000000e+01,8.731546700261613725e-02,1.260898918172679850e-01,5.660582761569268873e-02
8.695652173913043237e-02,2.500000000000000000e+01,9.097177820572663332e-02,1.285771116207832243e-01,5.886103998750941840e-02
9.030100334448160071e-02,2.600000000000000000e+01,9.464150709468904799e-02,1.330483839523179668e-01,6.302600911379559190e-02
9.364548494983276905e-02,2.700000000000000000e+01,9.832475251098546365e-02,1.370044564053987390e-01,6.490003006073211123e-02
9.698996655518395127e-02,2.800000000000000000e+01,1.020216143923117214e-01,1.410781590677995800e-01,6.814804183733708109e-02
1.003344481605351196e-01,2.900000000000000000e+01,1.057321937888473645e-01,1.459841556427121101e-01,7.121000502342103577e-02
1.036789297658862880e-01,3.000000000000000000e+01,1.094565928798297977e-01,1.525433772766436602e-01,7.404705716257975467e-02
1.070234113712374563e-01,3.100000000000000000e+01,1.131949149904369484e-01,1.570791155909120329e-01,7.737406931079156280e-02
1.103678929765886246e-01,3.200000000000000000e+01,1.169472646089873974e-01,1.625415458364680155e-01,8.085056761359897537e-02
1.137123745819397930e-01,3.300000000000000000e+01,1.207137474044642639e-01,1.641368454430775226e-01,8.204377184966649139e-02
1.170568561872909613e-01,3.400000000000000000e+01,1.244944702443702977e-01,1.690173049684305373e-01,8.573008479833162110e-02
1.204013377926421435e-01,3.500000000000000000e+01,1.282895412129219093e-01,1.723513009136686258e-01,9.090409203624341683e-02
1.237458193979933119e-01,3.600000000000000000e+01,1.320990696295896161e-01,1.783448217928134683e-01,9.360704237426319130e-02
1.270903010033444802e-01,3.700000000000000000e+01,1.359231660679930398e-01,1.818628101598772917e-01,9.498850848864488772e-02
1.304347826086956486e-01,3.800000000000000000e+01,1.397619423751587375e-01,1.872703350928459909e-01,9.877291141228704274e-02
1.337792642140468169e-01,3.900000000000000000e+01,1.436155116911486951e-01,1.881870940153218541e-01,1.017098339237905436e-01
1.371237458193979852e-01,4.000000000000000000e+01,1.474839884690690162e-01,1.966425380520914201e-01,1.057620187510779630e-01
1.404682274247491536e-01,4.100000000000000000e+01,1.513674884954666622e-01,2.015030910943006459e-01,1.089067560002977830e-01
1.438127090301003219e-01,4.200000000000000000e+01,1.552661289111239573e-01,2.074946018831460848e-01,1.121449991459008005e-01
1.471571906354514903e-01,4.300000000000000000e+01,1.591800282322602955e-01,2.095311031053678774e-01,1.154795285005064814e-01
1.505016722408026864e-01,4.400000000000000000e+01,1.631093063721498482e-01,2.157613195156311836e-01,1.200803067654939299e-01
1.538461538461538547e-01,4.500000000000000000e+01,1.670540846631662080e-01,2.178789562488953058e-01,1.224489828956326631e-01
1.571906354515050230e-01,4.600000000000000000e+01,1.710144858792631284e-01,2.243573884651868244e-01,1.254756412281807787e-01
1.605351170568561914e-01,4.700000000000000000e+01,1.749906342589025443e-01,2.287830099929162309e-01,1.304746710167847823e-01
1.638795986622073597e-01,4.800000000000000000e+01,1.789826555284400045e-01,2.321594223635562448e-01,1.330483839523179668e-01
1.672240802675585281e-01,4.900000000000000000e+01,1.829906769259788124e-01,2.355856643106886972e-01,1.363370351962779614e-01
1.705685618729096964e-01,5.000000000000000000e+01,1.870148272257042554e-01,2.437781617875751372e-01,1.397069743648493290e-01
1.739130434782608647e-01,5.100000000000000000e+01,1.910552367627092185e-01,2.461707759564534248e-01,1.397069743648493290e-01
