# Fraction frozen, Temperatures, k, k_upper, k_lower
1.111111111111111049e-01,0.000000000000000000e+00,1.177830356563835112e-01,4.423217501457444301e-01,2.822671017895092213e-03
2.222222222222222099e-01,1.000000000000000000e+00,2.513144282809060548e-01,7.034267627234775944e-01,3.044481962557492663e-02
3.333333333333333148e-01,2.000000000000000000e+00,4.054651081081642738e-01,9.900982007846965693e-01,8.489684610543368759e-02
4.444444444444444198e-01,3.000000000000000000e+00,5.877866649021189493e-01,1.314278716570624228e+00,1.617497199506476857e-01
5.555555555555555802e-01,4.000000000000000000e+00,8.109302162163287697e-01,1.710855322831957848e+00,2.572314878000531158e-01
6.666666666666666297e-01,5.000000000000000000e+00,1.098612288668109560e+00,2.282145539832733938e+00,4.031272694269973367e-01
7.777777777777776791e-01,6.000000000000000000e+00,1.504077396776273723e+00,3.150063639295533235e+00,5.786086927243218048e-01
8.888888888888888395e-01,7.000000000000000000e+00,2.197224577336219120e+00,4.936707260417341203e+00,8.849093002795533902e-01
1.000000000000000000e+00,8.000000000000000000e+00,inf,1.909467913564105146e+01,1.868050254205294136e+00
