# Fraction frozen, Temperatures, k, k_upper, k_lower
3.676470588235294067e-03,0.000000000000000000e+00,3.683245416296404822e-03,1.366766349529170352e-02,1.914576963608366630e-04
7.352941176470588133e-03,1.000000000000000000e+00,7.380107297622533723e-03,2.049862307920669036e-02,9.225416755446458599e-04
1.102941176470588133e-02,2.000000000000000000e+00,1.109068669415817256e-02,2.681460158493292542e-02,2.254764770060110977e-03
1.470588235294117627e-02,3.000000000000000000e+00,1.481508578514058663e-02,3.275866014401198484e-02,3.992459287662723788e-03
1.838235294117647120e-02,4.000000000000000000e+00,1.855340789574783447e-02,3.774250595926954138e-02,6.017162728041268276e-03
2.205882352941176267e-02,5.000000000000000000e+00,2.230575751429827655e-02,4.348458544467921627e-02,8.105195700897625463e-03
2.573529411764705760e-02,6.000000000000000000e+00,2.607224030977512916e-02,4.865358494598714251e-02,1.039744832730392539e-02
2.941176470588235253e-02,7.000000000000000000e+00,2.985296314968115955e-02,5.338398187441614762e-02,1.301624739008148089e-02
3.308823529411764747e-02,8.000000000000000000e+00,3.364803411823275719e-02,5.857429671280661027e-02,1.551802097447617726e-02
3.676470588235294240e-02,9.000000000000000000e+00,3.745756253490044319e-02,6.458386766958378045e-02,1.779180819621782247e-02
4.044117647058823733e-02,1.000000000000000000e+01,4.128165897330387385e-02,6.848165220532556607e-02,2.080114468930290700e-02
4.411764705882352533e-02,1.100000000000000000e+01,4.512043528046954383e-02,7.404705716257975467e-02,2.327377045832233066e-02
4.779411764705882026e-02,1.200000000000000000e+01,4.897400459645962628e-02,7.928657904394528777e-02,2.629589489410195935e-02
5.147058823529411520e-02,1.300000000000000000e+01,5.284248137437993348e-02,8.325458556444258196e-02,2.885254145109141313e-02
5.514705882352941013e-02,1.400000000000000000e+01,5.672598140077754481e-02,8.657150149490332181e-02,3.135006859352116454e-02
5.882352941176470507e-02,1.500000000000000000e+01,6.062462181643485382e-02,9.406528415217552119e-02,3.456650433898705854e-02
6.250000000000000000e-02,1.600000000000000000e+01,6.453852113757117814e-02,9.925644206753608811e-02,3.792726976116914117e-02
6.617647058823529493e-02,1.700000000000000000e+01,6.846779927746071692e-02,1.037161383904017659e-01,4.021626747673352764e-02
6.985294117647058987e-02,1.800000000000000000e+01,7.241257756847704896e-02,1.089067560002977830e-01,4.391137443389719897e-02
7.352941176470588480e-02,1.900000000000000000e+01,7.637297878457396938e-02,1.126939912141165373e-01,4.633470075477574834e-02
7.720588235294117974e-02,2.000000000000000000e+01,8.034912716421337142e-02,1.171837918922542243e-01,4.937162150863531190e-02
8.088235294117647467e-02,2.100000000000000000e+01,8.434114843375092874e-02,1.218524691006507843e-01,5.417183031124011422e-02
8.455882352941176960e-02,2.200000000000000000e+01,8.834916983128973667e-02,1.285771116207832243e-01,5.578258032007945427e-02
8.823529411764705066e-02,2.300000000000000000e+01,9.237332013101516581e-02,1.324002348656470596e-01,5.886103998750941840e-02
9.191176470588234559e-02,2.400000000000000000e+01,9.641372966802012889e-02,1.383491166538447503e-01,6.180682215253682082e-02
9.558823529411764053e-02,2.500000000000000000e+01,1.004705303636344998e-01,1.438610339360358592e-01,6.553700562222332382e-02
9.926470588235293546e-02,2.600000000000000000e+01,1.045438557512703148e-01,1.466988031449940055e-01,6.881689572189211845e-02
1.029411764705882304e-01,2.700000000000000000e+01,1.086338410027954116e-01,1.510607583734753789e-01,7.261467697729463711e-02
1.066176470588235253e-01,2.800000000000000000e+01,1.127406229554488160e-01,1.570791155909120329e-01,7.550769214538788354e-02
1.102941176470588203e-01,2.900000000000000000e+01,1.168643401393109765e-01,1.625415458364680155e-01,7.928657904394528777e-02
1.139705882352941152e-01,3.000000000000000000e+01,1.210051328053423636e-01,1.673745705817762108e-01,8.284900842031049650e-02
1.176470588235294101e-01,3.100000000000000000e+01,1.251631429540060458e-01,1.715116865196013030e-01,8.614976589798113704e-02
1.213235294117647051e-01,3.200000000000000000e+01,1.293385143644866786e-01,1.792178869612765235e-01,8.827919074607837313e-02
1.250000000000000000e-01,3.300000000000000000e+01,1.335313926245226268e-01,1.827530972082663518e-01,9.134910185278746764e-02
1.286764705882352811e-01,3.400000000000000000e+01,1.377419251608661133e-01,1.863580421882248539e-01,9.545351306423069393e-02
1.323529411764705899e-01,3.500000000000000000e+01,1.419702612703872269e-01,1.928386478519509561e-01,9.974233978771439302e-02
1.360294117647058709e-01,3.600000000000000000e+01,1.462165521518383193e-01,1.976051774429389563e-01,1.017098339237905436e-01
1.397058823529411797e-01,3.700000000000000000e+01,1.504809509382958321e-01,2.005214629033038320e-01,1.078482556706771012e-01
1.433823529411764608e-01,3.800000000000000000e+01,1.547636127302966791e-01,2.074946018831460848e-01,1.105140174757763827e-01
1.470588235294117696e-01,3.900000000000000000e+01,1.590646946296873920e-01,2.126233930817112427e-01,1.121449991459008005e-01
1.507352941176470507e-01,4.000000000000000000e+01,1.633843557742037933e-01,2.189455559164930620e-01,1.160448443475875502e-01
1.544117647058823595e-01,4.100000000000000000e+01,1.677227573728019561e-01,2.221767857334097096e-01,1.224489828956326631e-01
1.580882352941176405e-01,4.200000000000000000e+01,1.720800627417576611e-01,2.287830099929162309e-01,1.248643829787708659e-01
1.617647058823529493e-01,4.300000000000000000e+01,1.764564373415565268e-01,2.332959302989063011e-01,1.285771116207832243e-01
1.654411764705882304e-01,4.400000000000000000e+01,1.808520488145946015e-01,2.402327721894630952e-01,1.311133937421564422e-01
1.691176470588235392e-01,4.500000000000000000e+01,1.852670670237115125e-01,2.414088022172123649e-01,1.343542164610890544e-01
1.727941176470588203e-01,4.600000000000000000e+01,1.897016640915772379e-01,2.473758747522611101e-01,1.397069743648493290e-01
1.764705882352941013e-01,4.700000000000000000e+01,1.941560144409575084e-01,2.534904396501050927e-01,1.417687898664670987e-01
1.801470588235294101e-01,4.800000000000000000e+01,1.986302948358786014e-01,2.559783770975559425e-01,1.466988031449940055e-01
1.838235294117646912e-01,4.900000000000000000e+01,2.031246844237178939e-01,2.610277468734568673e-01,1.503248614789539639e-01
1.875000000000000000e-01,5.000000000000000000e+01,2.076393647782444896e-01,2.727559980443520771e-01,1.563139000935044876e-01
1.911764705882352811e-01,5.100000000000000000e+01,2.121745199436357587e-01,2.727559980443520771e-01,1.593973116364434395e-01
1.948529411764705899e-01,5.200000000000000000e+01,2.167303364794964660e-01,2.781363192587332778e-01,1.609617514677470496e-01
1.985294117647058709e-01,5.300000000000000000e+01,2.213070035069082675e-01,2.822410948235732353e-01,1.657478024671291683e-01
2.022058823529411797e-01,5.400000000000000000e+01,2.259047127555376955e-01,2.934857605354259102e-01,1.715116865196013030e-01
2.058823529411764608e-01,5.500000000000000000e+01,2.305236586118322439e-01,2.963662408207476395e-01,1.748948860536612415e-01
2.095588235294117696e-01,5.600000000000000000e+01,2.351640381683345604e-01,2.992749922108036698e-01,1.792178869612765235e-01
2.132352941176470507e-01,5.700000000000000000e+01,2.398260512741458572e-01,3.022122921785439509e-01,1.836477425475441794e-01
2.169117647058823595e-01,5.800000000000000000e+01,2.445099005865722097e-01,3.142526231646631252e-01,1.881870940153218541e-01
2.205882352941176405e-01,5.900000000000000000e+01,2.492157916239848559e-01,3.173369243722755084e-01,1.900340974722329879e-01
2.242647058823529493e-01,6.000000000000000000e+01,2.539439328199307733e-01,3.220202280719015597e-01,1.937826657655668527e-01
2.279411764705882304e-01,6.100000000000000000e+01,2.586945355785286171e-01,3.267726486370994277e-01,1.966425380520914201e-01
2.316176470588235392e-01,6.200000000000000000e+01,2.634678143311863785e-01,3.364889355643932434e-01,2.044769025216178204e-01
2.352941176470588203e-01,6.300000000000000000e+01,2.682639865946794266e-01,3.364889355643932434e-01,2.024895247255301955e-01
2.389705882352941013e-01,6.400000000000000000e+01,2.730832730306282929e-01,3.414548873833600506e-01,2.074946018831460848e-01
