# Fraction frozen, Temperatures, k, k_upper, k_lower
1.150747986191024167e-03,0.000000000000000000e+00,1.151410605041813806e-03,4.423625076644040546e-03,1.295403189379856778e-04
2.301495972382048335e-03,1.000000000000000000e+00,2.304148484850188430e-03,6.380312298927782663e-03,2.871463110476756854e-04
3.452243958573072286e-03,2.000000000000000000e+00,3.458216702956829532e-03,8.265076901270575205e-03,7.156519858829040511e-04
4.602991944764096670e-03,3.000000000000000000e+00,4.613618333512720798e-03,9.999078639849593234e-03,1.273391612035821999e-03
5.753739930955121054e-03,4.000000000000000000e+00,5.770356461336366601e-03,1.180507709161235722e-02,1.900516080700526220e-03
6.904487917146144571e-03,5.000000000000000000e+00,6.928434181964098978e-03,1.346888772460177498e-02,2.547548430564808373e-03
8.055235903337169823e-03,6.000000000000000000e+00,8.087854601698892323e-03,1.499651672344959330e-02,3.300102362053301038e-03
9.205983889528193340e-03,7.000000000000000000e+00,9.248620837661246721e-03,1.629464179926679371e-02,4.051380572632956069e-03
1.035673187571921686e-02,8.000000000000000000e+00,1.041073601783857466e-02,1.805438224527690372e-02,4.853716764611308403e-03
1.150747986191024211e-02,9.000000000000000000e+00,1.157420328113667810e-02,1.980973890424772565e-02,5.430676606339216415e-03
1.265822784810126563e-02,1.000000000000000000e+01,1.273902577742971366e-02,2.152450502568875601e-02,6.538019001973804749e-03
1.380897583429228914e-02,1.100000000000000000e+01,1.390520666761226216e-02,2.293528819606095726e-02,7.208802798179913922e-03
1.495972382048331439e-02,1.200000000000000000e+01,1.507274912364989401e-02,2.431948544034412060e-02,8.144873690866138993e-03
1.611047180667433965e-02,1.300000000000000000e+01,1.624165632863183717e-02,2.591346034152777061e-02,8.763893248060235577e-03
1.726121979286536143e-02,1.400000000000000000e+01,1.741193147682213588e-02,2.707777936597157917e-02,9.663045970116286229e-03
1.841196777905638668e-02,1.500000000000000000e+01,1.858357777371293790e-02,2.829441246861314277e-02,1.060254596846279054e-02
1.956271576524741193e-02,1.600000000000000000e+01,1.975659843607626906e-02,3.014891648060546991e-02,1.135277526492183345e-02
2.071346375143843371e-02,1.700000000000000000e+01,2.093099669201792246e-02,3.150353900349879555e-02,1.245656100449168448e-02
2.186421173762945896e-02,1.800000000000000000e+01,2.210677578102986443e-02,3.340484983513244271e-02,1.340327364483734698e-02
2.301495972382048422e-02,1.900000000000000000e+01,2.328393895404474306e-02,3.439811260395662929e-02,1.407405901431640037e-02
2.416570771001150600e-02,2.000000000000000000e+01,2.446248947348893255e-02,3.629643286234882776e-02,1.499651672344959330e-02
