# Fraction frozen, Temperatures, k, k_upper, k_lower
1.149425287356321823e-02,0.000000000000000000e+00,1.156082240107597116e-02,4.202322666698272285e-02,4.391542062575248709e-04
2.298850574712643646e-02,1.000000000000000000e+00,2.325686216426723490e-02,6.490003006073211123e-02,2.808920293625662319e-03
3.448275862068965469e-02,2.000000000000000000e+00,3.509131981127006084e-02,8.407170593152095417e-02,7.138738089448501065e-03
4.597701149425287293e-02,3.000000000000000000e+00,4.706751085798573792e-02,1.027080873685448370e-01,1.251754056881280996e-02
5.747126436781609116e-02,4.000000000000000000e+00,5.918887139033064682e-02,1.212588612400359311e-01,1.859121284882279609e-02
6.896551724137930939e-02,5.000000000000000000e+00,7.145896398214497680e-02,1.410781590677995800e-01,2.541218549621043418e-02
8.045977011494252762e-02,6.000000000000000000e+00,8.388148398070212342e-02,1.555524123657324176e-01,3.291902614090352897e-02
9.195402298850574585e-02,7.000000000000000000e+00,9.646026618756221860e-02,1.731950255368697456e-01,4.121032147525625217e-02
1.034482758620689641e-01,8.000000000000000000e+00,1.091992919649919652e-01,1.937826657655668527e-01,4.985619010286809066e-02
1.149425287356321823e-01,9.000000000000000000e+00,1.221026968008998431e-01,2.085103662194873753e-01,5.828895031633771207e-02
1.264367816091954144e-01,1.000000000000000000e+01,1.351747783682525905e-01,2.287830099929162309e-01,6.781605666199576332e-02
1.379310344827586188e-01,1.100000000000000000e+01,1.484200051182733293e-01,2.437781617875751372e-01,7.662204546142327433e-02
1.494252873563218231e-01,1.200000000000000000e+01,1.618430254504138743e-01,2.610277468734568673e-01,8.531244818741130775e-02
1.609195402298850552e-01,1.300000000000000000e+01,1.754486775061926129e-01,2.781363192587332778e-01,9.639036247745129404e-02
1.724137931034482873e-01,1.400000000000000000e+01,1.892419996385284187e-01,2.978170653491408193e-01,1.037161383904017659e-01
1.839080459770114917e-01,1.500000000000000000e+01,2.032282416132683012e-01,3.157910082807835472e-01,1.166129276289585986e-01
1.954022988505746961e-01,1.600000000000000000e+01,2.174128766052247086e-01,3.332184897051148065e-01,1.248643829787708659e-01
2.068965517241379282e-01,1.700000000000000000e+01,2.318016140573243011e-01,3.533289897891396247e-01,1.370044564053987390e-01
2.183908045977011603e-01,1.800000000000000000e+01,2.464004134784771038e-01,3.710118278213739296e-01,1.495925495276381467e-01
2.298850574712643646e-01,1.900000000000000000e+01,2.612154992636175899e-01,3.876817794115068327e-01,1.609617514677470496e-01
2.413793103448275690e-01,2.000000000000000000e+01,2.762533766281582426e-01,4.031272694269973367e-01,1.698447084240063965e-01
2.528735632183908288e-01,2.100000000000000000e+01,2.915208487589466269e-01,4.295494875707801530e-01,1.845467675131885199e-01
2.643678160919540332e-01,2.200000000000000000e+01,3.070250352949118744e-01,4.488495977732473441e-01,1.976051774429389563e-01
2.758620689655172376e-01,2.300000000000000000e+01,3.227733922630510177e-01,4.644583539682310969e-01,2.034807873214346252e-01
2.873563218390804419e-01,2.400000000000000000e+01,3.387737336094921448e-01,4.829626718129260698e-01,2.200173769917496969e-01
2.988505747126436463e-01,2.500000000000000000e+01,3.550342544812724044e-01,5.096158150974283707e-01,2.276684868805883832e-01
3.103448275862069061e-01,2.600000000000000000e+01,3.715635564324829554e-01,5.247687769589095552e-01,2.461707759564534248e-01
3.218390804597701105e-01,2.700000000000000000e+01,3.883706747488643307e-01,5.510315562821569424e-01,2.572314878000531158e-01
3.333333333333333148e-01,2.800000000000000000e+01,4.054651081081642738e-01,5.701936926869125566e-01,2.701049934194859059e-01
3.448275862068965747e-01,2.900000000000000000e+01,4.228568508200336029e-01,5.929105740442465189e-01,2.822410948235732353e-01
3.563218390804597790e-01,3.000000000000000000e+01,4.405564279194345012e-01,6.075659651054891031e-01,2.978170653491408193e-01
3.678160919540229834e-01,3.100000000000000000e+01,4.585749334221128071e-01,6.348645428505552690e-01,3.142526231646631252e-01
3.793103448275861878e-01,3.200000000000000000e+01,4.769240720903092923e-01,6.505569399061988944e-01,3.251807661393825155e-01
3.908045977011493921e-01,3.300000000000000000e+01,4.956162051024618487e-01,6.764755444253024441e-01,3.414548873833600506e-01
4.022988505747126520e-01,3.400000000000000000e+01,5.146644000731565027e-01,6.999999987128565637e-01,3.620624729572900491e-01
4.137931034482758563e-01,3.500000000000000000e+01,5.340824859302578664e-01,7.278884463138114436e-01,3.710118278213739296e-01
4.252873563218390607e-01,3.600000000000000000e+01,5.538851132264377419e-01,7.495315459579959816e-01,3.876817794115068327e-01
4.367816091954023205e-01,3.700000000000000000e+01,5.740878205439571280e-01,7.718181834472723768e-01,4.051007294571584705e-01
4.482758620689655249e-01,3.800000000000000000e+01,5.947071077466927758e-01,8.104448920464628614e-01,4.191881176421450861e-01
4.597701149425287293e-01,3.900000000000000000e+01,6.157605169445251603e-01,8.144123254661252975e-01,4.380226805974206106e-01
4.712643678160919336e-01,4.000000000000000000e+01,6.372667221654886305e-01,8.551707168205024967e-01,4.554737843093249472e-01
4.827586206896551380e-01,4.100000000000000000e+01,6.592456288842638568e-01,8.805984387889811416e-01,4.736201511531480945e-01
4.942528735632183978e-01,4.200000000000000000e+01,6.817184847363224609e-01,9.023648147878836623e-01,4.853269562490481470e-01
5.057471264367816577e-01,4.300000000000000000e+01,7.047080029610214291e-01,9.337445742058061438e-01,5.146175511468988883e-01
