# Fraction frozen, Temperatures, k, k_upper, k_lower
1.612903225806451612e-03,0.000000000000000000e+00,1.614205354541113548e-03,6.105964875856966130e-03,1.366892289537717997e-04
3.225806451612903223e-03,1.000000000000000000e+00,3.231020581446420337e-03,9.024479627469527906e-03,4.202709887639691244e-04
4.838709677419355051e-03,2.000000000000000000e+00,4.850454133749466067e-03,1.174756831392023519e-02,9.975153049622852760e-04
6.451612903225806446e-03,3.000000000000000000e+00,6.472514505617478833e-03,1.435168062055095992e-02,1.757672569801118885e-03
8.064516129032257841e-03,4.000000000000000000e+00,8.097210232619361792e-03,1.645456913057422726e-02,2.636139492125005694e-03
9.677419354838710103e-03,5.000000000000000000e+00,9.724549891994744427e-03,1.905074503888620763e-02,3.585765073464561130e-03
1.129032258064516063e-02,6.000000000000000000e+00,1.135454210292578467e-02,2.121146321889607472e-02,4.510884473375868613e-03
1.290322580645161289e-02,7.000000000000000000e+00,1.298719552681119015e-02,2.327377045832233066e-02,5.730378032905402742e-03
1.451612903225806515e-02,8.000000000000000000e+00,1.462251886754192647e-02,2.578722216295006517e-02,6.602187821632675771e-03
1.612903225806451568e-02,9.000000000000000000e+00,1.626052087178029085e-02,2.774708003802999964e-02,7.871154106336149953e-03
1.774193548387096794e-02,1.000000000000000000e+01,1.790121032924017752e-02,3.014891648060546991e-02,8.980516611501425037e-03
1.935483870967742021e-02,1.100000000000000000e+01,1.954459607297028348e-02,3.212497046767890524e-02,1.014664647198728481e-02
2.096774193548387247e-02,1.200000000000000000e+01,2.119068697963900211e-02,3.406378611341720486e-02,1.118766608927290566e-02
2.258064516129032126e-02,1.300000000000000000e+01,2.283949196982279148e-02,3.594365597724222261e-02,1.239587850389838909e-02
2.419354838709677352e-02,1.400000000000000000e+01,2.449102000829575521e-02,3.848700583077574455e-02,1.360108107355725154e-02
2.580645161290322578e-02,1.500000000000000000e+01,2.614528010432224520e-02,4.021626747673352764e-02,1.492346075441930084e-02
2.741935483870967805e-02,1.600000000000000000e+01,2.780228131195184096e-02,4.222894621129331255e-02,1.629464179926679371e-02
2.903225806451613031e-02,1.700000000000000000e+01,2.946203273031621980e-02,4.499676301109162280e-02,1.736264342765327789e-02
3.064516129032257910e-02,1.800000000000000000e+01,3.112454350392965599e-02,4.633470075477574834e-02,1.877368037976383935e-02
3.225806451612903136e-02,1.900000000000000000e+01,3.278982282299083839e-02,4.865358494598714251e-02,2.020050119450740936e-02
3.387096774193548709e-02,2.000000000000000000e+01,3.445787992368794933e-02,5.083964168304219711e-02,2.110813095657253224e-02
3.548387096774193589e-02,2.100000000000000000e+01,3.612872408850553718e-02,5.209628115431406969e-02,2.304756508221526834e-02
3.709677419354838468e-02,2.200000000000000000e+01,3.780236464653516371e-02,5.443702185244207042e-02,2.384904474498207236e-02
