# Fraction frozen, Temperatures, k, k_upper, k_lower
2.070393374741200977e-03,0.000000000000000000e+00,2.072539601972423276e-03,7.794651788922258781e-03,1.574848914966600752e-04
4.140786749482401954e-03,1.000000000000000000e+00,4.149383546811477586e-03,1.146419956460381986e-02,5.159469411306972283e-04
6.211180124223602932e-03,2.000000000000000000e+00,6.230549750636086431e-03,1.506993032900259127e-02,1.337120256664366428e-03
8.281573498964803909e-03,3.000000000000000000e+00,8.316056241657505260e-03,1.823158093466580726e-02,2.265802694032490686e-03
1.035196687370600402e-02,4.000000000000000000e+00,1.040592116111669317e-02,2.131530133161721116e-02,3.414863505748928166e-03
1.242236024844720586e-02,5.000000000000000000e+00,1.250016276423149449e-02,2.420101235703242884e-02,4.690600995520185015e-03
1.449275362318840771e-02,6.000000000000000000e+00,1.459879942115263618e-02,2.707777936597157917e-02,5.872019849862977758e-03
1.656314699792960782e-02,7.000000000000000000e+00,1.670184961793147113e-02,2.985588931494147918e-02,7.173684904893013435e-03
1.863354037267080793e-02,8.000000000000000000e+00,1.880933195749622672e-02,3.275866014401198484e-02,8.636435498224095259e-03
2.070393374741200804e-02,9.000000000000000000e+00,2.092126516063968350e-02,3.559430784589599772e-02,1.009721678747529938e-02
2.277432712215321162e-02,1.000000000000000000e+01,2.303766806701731604e-02,3.886474498014490242e-02,1.169033969191756589e-02
2.484472049689441173e-02,1.100000000000000000e+01,2.515855963615498680e-02,4.121032147525625217e-02,1.276445865515059633e-02
2.691511387163561184e-02,1.200000000000000000e+01,2.728395894846839115e-02,4.434235223713870605e-02,1.435168062055095992e-02
2.898550724637681542e-02,1.300000000000000000e+01,2.941388520629334077e-02,4.656152659089197315e-02,1.605766054911518179e-02
3.105590062111801553e-02,1.400000000000000000e+01,3.154835773492589701e-02,4.913110621308870024e-02,1.779180819621782247e-02
3.312629399585921564e-02,1.500000000000000000e+01,3.368739598367536531e-02,5.133861848284897167e-02,1.952163581192219166e-02
3.519668737060041575e-02,1.600000000000000000e+01,3.583101952692684111e-02,5.470351160625976789e-02,2.069981130567521976e-02
