# Fraction frozen, Temperatures, k, k_upper, k_lower
2.293577981651376274e-03,0.000000000000000000e+00,2.296212260350267986e-03,8.469370667382973908e-03,1.621675612331794855e-04
4.587155963302752548e-03,1.000000000000000000e+00,4.597709248629431450e-03,1.301624739008148089e-02,5.633526118036983428e-04
6.880733944954128822e-03,2.000000000000000000e+00,6.904515346544486641e-03,1.645456913057422726e-02,1.404038289465258217e-03
9.174311926605505096e-03,3.000000000000000000e+00,9.216655104923952152e-03,2.010209386319995392e-02,2.473986690797564617e-03
1.146788990825688137e-02,4.000000000000000000e+00,1.153415324528651864e-02,2.373286342725200102e-02,3.710460145225487512e-03
1.376146788990825764e-02,5.000000000000000000e+00,1.385703466142624088e-02,2.694586917327488132e-02,5.022504888727209564e-03
1.605504587155963392e-02,6.000000000000000000e+00,1.618532442101730529e-02,2.985588931494147918e-02,6.506168851533157028e-03
1.834862385321101019e-02,7.000000000000000000e+00,1.851904776723752727e-02,3.340484983513244271e-02,8.065711003415628605e-03
2.064220183486238647e-02,8.000000000000000000e+00,2.085823012040980903e-02,3.647411759102790751e-02,9.853656961630050462e-03
2.293577981651376274e-02,9.000000000000000000e+00,2.320289707966386936e-02,4.002035275563699257e-02,1.118766608927290566e-02
2.522935779816513902e-02,1.000000000000000000e+01,2.555307442461750636e-02,4.264341145420535301e-02,1.251754056881280996e-02
2.752293577981651529e-02,1.100000000000000000e+01,2.790878811707661611e-02,4.543839359828018981e-02,1.428176598942144417e-02
2.981651376146789156e-02,1.200000000000000000e+01,3.027006430275633667e-02,4.937162150863531190e-02,1.605766054911518179e-02
3.211009174311926784e-02,1.300000000000000000e+01,3.263692931302254741e-02,5.184249259975914903e-02,1.796642979508495178e-02
3.440366972477064411e-02,1.400000000000000000e+01,3.500940966665286314e-02,5.497130592793356141e-02,1.971323518284527967e-02
3.669724770642202039e-02,1.500000000000000000e+01,3.738753207162032882e-02,5.772242097151986107e-02,2.131530133161721116e-02
3.899082568807339666e-02,1.600000000000000000e+01,3.977132342689663341e-02,6.090793415229463215e-02,2.350219597664388732e-02
