# Fraction frozen, Temperatures, k, k_upper, k_lower
2.793296089385474950e-03,0.000000000000000000e+00,2.797204621061253824e-03,1.044834775844081035e-02,1.753466846936787595e-04
5.586592178770949900e-03,1.000000000000000000e+00,5.602255548669898139e-03,1.574703814663284615e-02,7.514677794337428288e-04
8.379888268156424416e-03,2.000000000000000000e+00,8.415196925284472093e-03,2.049862307920669036e-02,1.682094303795513782e-03
1.117318435754189980e-02,3.000000000000000000e+00,1.123607326692584174e-02,2.443853849408276352e-02,3.022401393805718151e-03
1.396648044692737518e-02,4.000000000000000000e+00,1.406492946740355195e-02,2.899378552372194884e-02,4.622383203341977678e-03
1.675977653631284883e-02,5.000000000000000000e+00,1.690181080260325444e-02,3.340484983513244271e-02,6.318299959936807438e-03
1.955307262569832422e-02,6.000000000000000000e+00,1.974676293483444700e-02,3.629643286234882776e-02,7.643870580303319812e-03
2.234636871508379960e-02,7.000000000000000000e+00,2.259983191724091942e-02,4.041314127428240893e-02,9.569127670461122573e-03
2.513966480446927498e-02,8.000000000000000000e+00,2.546106419827314296e-02,4.477755996643653646e-02,1.157671746248270517e-02
2.793296089385475037e-02,9.000000000000000000e+00,2.833050662622599650e-02,4.865358494598714251e-02,1.353482301003410167e-02
3.072625698324022575e-02,1.000000000000000000e+01,3.120820645384116479e-02,5.184249259975914903e-02,1.559398754003216148e-02
3.351955307262569767e-02,1.100000000000000000e+01,3.409421134297601491e-02,5.551083385151978078e-02,1.779180819621782247e-02
3.631284916201117652e-02,1.200000000000000000e+01,3.698856936934053624e-02,6.031595004823646355e-02,1.971323518284527967e-02
3.910614525139664843e-02,1.300000000000000000e+01,3.989132902730196939e-02,6.364459168619560070e-02,2.184216674822177587e-02
4.189944134078212729e-02,1.400000000000000000e+01,4.280253923476043387e-02,6.748568876212816814e-02,2.408311641880484660e-02
4.469273743016759920e-02,1.500000000000000000e+01,4.572224933809510700e-02,7.121000502342103577e-02,2.566159895734473201e-02
4.748603351955307111e-02,1.600000000000000000e+01,4.865050911718349358e-02,7.368633476186420284e-02,2.843292428936659497e-02
5.027932960893854997e-02,1.700000000000000000e+01,5.158736879049323487e-02,7.737406931079156280e-02,3.059385850042439445e-02
5.307262569832402188e-02,1.800000000000000000e+01,5.453287902025007183e-02,8.124636163623621954e-02,3.291902614090352897e-02
5.586592178770950073e-02,1.900000000000000000e+01,5.748709091768158114e-02,8.531244818741130775e-02,3.456650433898705854e-02
5.865921787709497265e-02,2.000000000000000000e+01,6.045005604833854351e-02,8.958202766440713505e-02,3.755864223962493420e-02
6.145251396648045150e-02,2.100000000000000000e+01,6.342182643749606774e-02,9.224566762309521772e-02,3.982539243882390195e-02
6.424581005586592342e-02,2.200000000000000000e+01,6.640245457563388742e-02,9.592079401259837046e-02,4.222894621129331255e-02
