# Fraction frozen, Temperatures, k, k_upper, k_lower
1.048218029350104878e-03,0.000000000000000000e+00,1.048767794084376741e-03,3.953655271941453227e-03,1.257997772011721326e-04
2.096436058700209756e-03,1.000000000000000000e+00,2.098636656921249247e-03,5.872019849862977758e-03,2.591584812450033215e-04
3.144654088050314635e-03,2.000000000000000000e+00,3.149608902896219951e-03,7.351001961180651800e-03,6.618633106468773102e-04
4.192872117400419513e-03,3.000000000000000000e+00,4.201686853699969706e-03,9.292814305404543604e-03,1.121553326913204149e-03
5.241090146750524391e-03,4.000000000000000000e+00,5.254872838358697409e-03,1.065444942990921573e-02,1.690328789843110026e-03
6.289308176100629269e-03,5.000000000000000000e+00,6.309169193264720955e-03,1.227539891232669322e-02,2.344596040428574557e-03
7.337526205450734147e-03,6.000000000000000000e+00,7.364578262208243062e-03,1.360108107355725154e-02,2.892440978856187974e-03
8.385744234800839025e-03,7.000000000000000000e+00,8.421102396408284424e-03,1.514370332184394700e-02,3.710460145225487512e-03
9.433962264150944771e-03,8.000000000000000000e+00,9.478743954543769959e-03,1.669740801431713120e-02,4.488909567971943911e-03
1.048218029350104878e-02,9.000000000000000000e+00,1.053750530278579900e-02,1.787890580782181341e-02,5.022504888727209564e-03
1.153039832285115279e-02,1.000000000000000000e+01,1.159738881482906721e-02,1.952163581192219166e-02,5.730378032905402742e-03
1.257861635220125854e-02,1.100000000000000000e+01,1.265839687192346456e-02,2.090297413806306223e-02,6.570025070913692623e-03
1.362683438155136428e-02,1.200000000000000000e+01,1.372053186290685123e-02,2.194909239259953959e-02,7.244092606799756862e-03
1.467505241090146829e-02,1.300000000000000000e+01,1.478379618423697993e-02,2.338770434281476143e-02,8.144873690866138993e-03
1.572327044025157231e-02,1.400000000000000000e+01,1.584819224002361610e-02,2.479920593916243657e-02,8.849908398088798117e-03
1.677148846960167805e-02,1.500000000000000000e+01,1.691372244206180986e-02,2.642462321755323709e-02,9.663045970116286229e-03
1.781970649895178380e-02,1.600000000000000000e+01,1.798038920986437181e-02,2.721033530881367818e-02,1.060254596846279054e-02
1.886792452830188954e-02,1.700000000000000000e+01,1.904819497069447365e-02,2.857211417772472992e-02,1.107892950875123683e-02
1.991614255765199182e-02,1.800000000000000000e+01,2.011714215959948399e-02,3.000204515379529743e-02,1.233549161987831412e-02
2.096436058700209756e-02,1.900000000000000000e+01,2.118723321944393848e-02,3.135006859352116454e-02,1.307996683035533500e-02
2.201257861635220331e-02,2.000000000000000000e+01,2.225847060094269733e-02,3.275866014401198484e-02,1.393726863828396827e-02
2.306079664570230559e-02,2.100000000000000000e+01,2.333085676269529979e-02,3.373270905122758428e-02,1.463477852585245292e-02
2.410901467505241133e-02,2.200000000000000000e+01,2.440439417121948937e-02,3.542090913607574831e-02,1.559398754003216148e-02
2.515723270440251708e-02,2.300000000000000000e+01,2.547908530098489874e-02,3.629643286234882776e-02,1.637441021667588453e-02
2.620545073375262282e-02,2.400000000000000000e+01,2.655493263444796623e-02,3.811293805156585474e-02,1.711012968748580956e-02
2.725366876310272857e-02,2.500000000000000000e+01,2.763193866208598498e-02,3.924619153313993469e-02,1.823158093466580726e-02
2.830188679245283084e-02,2.600000000000000000e+01,2.871010588243136721e-02,4.080978490188504754e-02,1.886558462603610611e-02
2.935010482180293659e-02,2.700000000000000000e+01,2.978943680210709849e-02,4.202322666698272285e-02,1.980973890424772565e-02
3.039832285115304233e-02,2.800000000000000000e+01,3.086993393586136281e-02,4.285216703696265172e-02,2.059897157058424716e-02
3.144654088050314461e-02,2.900000000000000000e+01,3.195159980660235849e-02,4.434235223713870605e-02,2.173576199524221084e-02
3.249475890985325383e-02,3.000000000000000000e+01,3.303443694543432146e-02,4.566083167280785005e-02,2.238205507090190380e-02
3.354297693920335610e-02,3.100000000000000000e+01,3.411844789169272973e-02,4.701851489299851972e-02,2.316039160607444303e-02
3.459119496855345838e-02,3.200000000000000000e+01,3.520363519297967092e-02,4.794599115369059528e-02,2.420101235703242884e-02
3.563941299790356759e-02,3.300000000000000000e+01,3.629000140520048656e-02,4.961331421726806329e-02,2.516519616596129064e-02
3.668763102725366987e-02,3.400000000000000000e+01,3.737754909259950742e-02,5.034551460171453330e-02,2.591346034152777061e-02
3.773584905660377908e-02,3.500000000000000000e+01,3.846628082779605246e-02,5.184249259975914903e-02,2.694586917327488132e-02
3.878406708595388136e-02,3.600000000000000000e+01,3.955619919182162825e-02,5.338398187441614762e-02,2.774708003802999964e-02
3.983228511530398364e-02,3.700000000000000000e+01,4.064730677415628879e-02,5.443702185244207042e-02,2.899378552372194884e-02
4.088050314465409285e-02,3.800000000000000000e+01,4.173960617276520346e-02,5.605565709009653619e-02,2.985588931494147918e-02
4.192872117400419513e-02,3.900000000000000000e+01,4.283309999413646707e-02,5.800499399316968313e-02,3.074362697677879980e-02
4.297693920335429740e-02,4.000000000000000000e+01,4.392779085331808414e-02,5.800499399316968313e-02,3.119734581912619181e-02
4.402515723270440662e-02,4.100000000000000000e+01,4.502368137395512671e-02,5.914918697869206432e-02,3.244026802736246079e-02
4.507337526205450889e-02,4.200000000000000000e+01,4.612077418832815495e-02,6.120610146243484623e-02,3.389784338489912341e-02
4.612159329140461117e-02,4.300000000000000000e+01,4.721907193739082603e-02,6.210938985846919946e-02,3.439811260395662929e-02
4.716981132075472039e-02,4.400000000000000000e+01,4.831857727080768328e-02,6.333454519974045238e-02,3.507664175200365941e-02
4.821802935010482266e-02,4.500000000000000000e+01,4.941929284699318053e-02,6.490003006073211123e-02,3.629643286234882776e-02
4.926624737945493188e-02,4.600000000000000000e+01,5.052122133314995017e-02,6.618023291989326429e-02,3.701240783315003918e-02
5.031446540880503415e-02,4.700000000000000000e+01,5.162436540530718210e-02,6.682977331277628608e-02,3.811293805156585474e-02
5.136268343815513643e-02,4.800000000000000000e+01,5.272872774836035586e-02,6.915378038191513643e-02,3.867541424034717790e-02
5.241090146750524564e-02,4.900000000000000000e+01,5.383431105611005685e-02,6.949231421941075293e-02,3.905500256532325187e-02
5.345911949685534792e-02,5.000000000000000000e+01,5.494111803130109078e-02,7.155860485607688781e-02,4.100956419108525014e-02
5.450733752620545713e-02,5.100000000000000000e+01,5.604915138566293753e-02,7.297015320896073354e-02,4.161478920256496405e-02
5.555555555555555941e-02,5.200000000000000000e+01,5.715841383994863661e-02,7.297015320896073354e-02,4.306194455703326457e-02
5.660377358490566169e-02,5.300000000000000000e+01,5.826890812397576142e-02,7.404705716257975467e-02,4.369745889138297590e-02
