# Fraction frozen, Temperatures, k, k_upper, k_lower
1.106194690265486710e-03,0.000000000000000000e+00,1.106806975191106362e-03,4.111171426350773532e-03,1.289092594924472733e-04
2.212389380530973421e-03,1.000000000000000000e+00,2.214840329552787441e-03,6.226409715168985254e-03,2.971318313281157337e-04
3.318584070796460131e-03,2.000000000000000000e+00,3.324102783838559817e-03,8.026418656790133138e-03,6.554304449715685210e-04
4.424778761061946841e-03,3.000000000000000000e+00,4.434597067865753139e-03,9.757886051496376945e-03,1.224602658965330635e-03
5.530973451327433552e-03,4.000000000000000000e+00,5.546325920556260079e-03,1.140835138173618320e-02,1.809935361940087422e-03
6.637168141592920262e-03,5.000000000000000000e+00,6.659292089976848704e-03,1.301624739008148089e-02,2.449941206165929565e-03
7.743362831858406972e-03,6.000000000000000000e+00,7.773498333380362592e-03,1.449253833376100593e-02,3.052065414347305237e-03
8.849557522123893682e-03,7.000000000000000000e+00,8.888947417246039276e-03,1.613626885392328153e-02,3.858287250262383474e-03
9.955752212389380393e-03,8.000000000000000000e+00,1.000564211732117050e-02,1.779180819621782247e-02,4.510884473375868613e-03
1.106194690265486710e-02,9.000000000000000000e+00,1.112358521866231575e-02,1.886558462603610611e-02,5.273863093205335972e-03
1.216814159292035381e-02,1.000000000000000000e+01,1.224277951567744049e-02,2.080114468930290700e-02,6.046619009070435848e-03
1.327433628318584052e-02,1.100000000000000000e+01,1.336322781216714092e-02,2.184216674822177587e-02,6.765378779293989425e-03
1.438053097345132723e-02,1.200000000000000000e+01,1.448493292136723842e-02,2.327377045832233066e-02,7.756679915173537478e-03
1.548672566371681394e-02,1.300000000000000000e+01,1.560789766599094200e-02,2.455817435742234378e-02,8.594362850560269274e-03
1.659292035398229892e-02,1.400000000000000000e+01,1.673212487827191799e-02,2.642462321755323709e-02,9.292814305404543604e-03
1.769911504424778736e-02,1.500000000000000000e+01,1.785761740000646122e-02,2.747739710517149714e-02,1.019631813344820497e-02
1.880530973451327581e-02,1.600000000000000000e+01,1.898437808259706427e-02,2.927835138288170658e-02,1.107892950875123683e-02
1.991150442477876079e-02,1.700000000000000000e+01,2.011240978709552540e-02,3.000204515379529743e-02,1.209687155246267666e-02
2.101769911504424576e-02,1.800000000000000000e+01,2.124171538424698621e-02,3.150353900349879555e-02,1.282694549460055254e-02
2.212389380530973421e-02,1.900000000000000000e+01,2.237229775453309852e-02,3.308017718983466415e-02,1.373457186309324021e-02
2.323008849557522265e-02,2.000000000000000000e+01,2.350415978821643673e-02,3.490576486767264786e-02,1.492346075441930084e-02
2.433628318584070763e-02,2.100000000000000000e+01,2.463730438538517739e-02,3.594365597724222261e-02,1.551802097447617726e-02
2.544247787610619260e-02,2.200000000000000000e+01,2.577173445599700158e-02,3.755864223962493420e-02,1.621526197603187502e-02
2.654867256637168105e-02,2.300000000000000000e+01,2.690745291992438157e-02,3.829951525827202108e-02,1.711012968748580956e-02
2.765486725663716949e-02,2.400000000000000000e+01,2.804446270699945815e-02,4.002035275563699257e-02,1.805438224527690372e-02
2.876106194690265447e-02,2.500000000000000000e+01,2.918276675705982690e-02,4.141206154205229195e-02,1.895793877825712251e-02
2.986725663716813944e-02,2.600000000000000000e+01,3.032236801999347448e-02,4.369745889138297590e-02,1.980973890424772565e-02
3.097345132743362789e-02,2.700000000000000000e+01,3.146326945578510614e-02,4.412633717367392405e-02,2.069981130567521976e-02
3.207964601769911633e-02,2.800000000000000000e+01,3.260547403456203613e-02,4.543839359828018981e-02,2.184216674822177587e-02
3.318584070796459784e-02,2.900000000000000000e+01,3.374898473664103560e-02,4.724868825723348847e-02,2.260172865322187391e-02
3.429203539823008628e-02,3.000000000000000000e+01,3.489380455257432012e-02,4.794599115369059528e-02,2.396579481408219955e-02
3.539823008849557473e-02,3.100000000000000000e+01,3.603993648319692850e-02,4.961331421726806329e-02,2.455817435742234378e-02
3.650442477876106318e-02,3.200000000000000000e+01,3.718738353967367127e-02,5.034551460171453330e-02,2.591346034152777061e-02
3.761061946902655162e-02,3.300000000000000000e+01,3.833614874354709934e-02,5.209628115431406969e-02,2.655398171469988688e-02
3.871681415929203313e-02,3.400000000000000000e+01,3.948623512678449410e-02,5.390793065837313353e-02,2.774708003802999964e-02
3.982300884955752157e-02,3.500000000000000000e+01,4.063764573182627321e-02,5.524041120381513459e-02,2.843292428936659497e-02
4.092920353982301002e-02,3.600000000000000000e+01,4.179038361163462528e-02,5.578258032007945427e-02,2.942167995572982434e-02
4.203539823008849152e-02,3.700000000000000000e+01,4.294445182974135355e-02,5.800499399316968313e-02,3.044481962557492663e-02
4.314159292035397997e-02,3.800000000000000000e+01,4.409985346029721837e-02,5.943874455807610091e-02,3.135006859352116454e-02
4.424778761061946841e-02,3.900000000000000000e+01,4.525659158812082861e-02,6.061121937291048117e-02,3.259907537475602995e-02
4.535398230088495686e-02,4.000000000000000000e+01,4.641466930874853930e-02,6.150572841401712870e-02,3.324211713393117329e-02
4.646017699115044530e-02,4.100000000000000000e+01,4.757408972848341938e-02,6.395615596714131212e-02,3.423054119417947433e-02
4.756637168141592681e-02,4.200000000000000000e+01,4.873485596444574602e-02,6.426924547275403299e-02,3.507664175200365941e-02
4.867256637168141525e-02,4.300000000000000000e+01,4.989697114462304101e-02,6.553700562222332382e-02,3.611961373001288528e-02
4.977876106194690370e-02,4.400000000000000000e+01,5.106043840792112015e-02,6.715693025912962411e-02,3.701240783315003918e-02
5.088495575221238520e-02,4.500000000000000000e+01,5.222526090421424072e-02,6.814804183733708109e-02,3.829951525827202108e-02
5.199115044247787365e-02,4.600000000000000000e+01,5.339144179439676147e-02,6.949231421941075293e-02,3.982539243882390195e-02
5.309734513274336209e-02,4.700000000000000000e+01,5.455898425043436556e-02,7.086310340502699479e-02,4.002035275563699257e-02
5.420353982300885054e-02,4.800000000000000000e+01,5.572789145541628270e-02,7.226093245846895718e-02,4.161478920256496405e-02
5.530973451327433899e-02,4.900000000000000000e+01,5.689816660360666467e-02,7.368633476186420284e-02,4.181850929143807877e-02
5.641592920353982049e-02,5.000000000000000000e+01,5.806981290049732791e-02,7.513985421871144377e-02,4.306194455703326457e-02
5.752212389380530894e-02,5.100000000000000000e+01,5.924283356286073887e-02,7.587733077745173471e-02,4.455942477581291417e-02
5.862831858407079738e-02,5.200000000000000000e+01,6.041723181880236798e-02,7.699713927326645724e-02,4.499676301109162280e-02
5.973451327433627889e-02,5.300000000000000000e+01,6.159301090781439669e-02,7.928657904394528777e-02,4.566083167280785005e-02
6.084070796460176733e-02,5.400000000000000000e+01,6.277017408082913308e-02,8.006475454182986062e-02,4.701851489299851972e-02
6.194690265486725578e-02,5.500000000000000000e+01,6.394872460027341277e-02,8.164409321989472834e-02,4.889176259482601317e-02
6.305309734513274422e-02,5.600000000000000000e+01,6.512866574012211862e-02,8.407170593152095417e-02,4.841656758651805698e-02
6.415929203539823267e-02,5.700000000000000000e+01,6.631000078595326863e-02,8.573008479833162110e-02,5.059197488435822343e-02
6.526548672566372111e-02,5.800000000000000000e+01,6.749273303500261112e-02,8.657150149490332181e-02,5.184249259975914903e-02
6.637168141592919568e-02,5.900000000000000000e+01,6.867686579621937182e-02,8.657150149490332181e-02,5.184249259975914903e-02
6.747787610619468412e-02,6.000000000000000000e+01,6.986240239032105726e-02,8.914562620136017024e-02,5.312392024820979802e-02
6.858407079646017257e-02,6.100000000000000000e+01,7.104934614984982633e-02,8.871135068078084274e-02,5.443702185244207042e-02
6.969026548672566101e-02,6.200000000000000000e+01,7.223770041922840390e-02,9.090409203624341683e-02,5.605565709009653619e-02
7.079646017699114946e-02,6.300000000000000000e+01,7.342746855481720181e-02,9.269724495813499998e-02,5.633007067389840528e-02
7.190265486725663791e-02,6.400000000000000000e+01,7.461865392497034344e-02,9.452576919642451114e-02,5.772242097151986107e-02
7.300884955752212635e-02,6.500000000000000000e+01,7.581125991009339538e-02,9.639036247745129404e-02,5.886103998750941840e-02
7.411504424778761480e-02,6.600000000000000000e+01,7.700528990270115448e-02,9.639036247745129404e-02,5.914918697869206432e-02
7.522123893805310324e-02,6.700000000000000000e+01,7.820074730747487990e-02,9.829173629074135221e-02,6.061121937291048117e-02
7.632743362831857781e-02,6.800000000000000000e+01,7.939763554132105161e-02,9.829173629074135221e-02,6.210938985846919946e-02
7.743362831858406625e-02,6.900000000000000000e+01,8.059595803342968490e-02,9.974233978771439302e-02,6.271897607040088918e-02
7.853982300884955470e-02,7.000000000000000000e+01,8.179571822533378278e-02,1.022077419224437511e-01,6.426924547275403299e-02
7.964601769911504314e-02,7.100000000000000000e+01,8.299691957096791417e-02,1.027080873685448370e-01,6.395615596714131212e-02
8.075221238938053159e-02,7.200000000000000000e+01,8.419956553672834632e-02,1.037161383904017659e-01,6.585783398314204451e-02
8.185840707964602003e-02,7.300000000000000000e+01,8.540365960153284419e-02,1.062797637228112685e-01,6.748568876212816814e-02
8.296460176991150848e-02,7.400000000000000000e+01,8.660920525688151073e-02,1.068000432514575465e-01,6.848165220532556607e-02
8.407079646017698304e-02,7.500000000000000000e+01,8.781620600691682210e-02,1.089067560002977830e-01,6.915378038191513643e-02
8.517699115044247149e-02,7.600000000000000000e+01,8.902466536848523126e-02,1.094398956469571221e-01,7.017436175972484314e-02
8.628318584070795993e-02,7.700000000000000000e+01,9.023458687119839672e-02,1.115986815085727862e-01,7.190891121639404748e-02
8.738938053097344838e-02,7.800000000000000000e+01,9.144597405749550767e-02,1.121449991459008005e-01,7.226093245846895718e-02
8.849557522123893682e-02,7.900000000000000000e+01,9.265883048270483202e-02,1.149169666060784328e-01,7.368633476186420284e-02
