# Fraction frozen, Temperatures, k, k_upper, k_lower
1.044932079414838139e-03,0.000000000000000000e+00,1.045478401552945268e-03,3.992459287662723788e-03,1.264156145581005371e-04
2.089864158829676279e-03,1.000000000000000000e+00,2.092050972224063221e-03,5.958679958331412202e-03,2.747992899632281747e-04
3.134796238244514418e-03,2.000000000000000000e+00,3.139720004667752654e-03,7.681290209809889420e-03,6.490601024186798971e-04
4.179728317659352557e-03,3.000000000000000000e+00,4.188487798752135033e-03,9.157664188043838568e-03,1.149275555730673018e-03
5.224660397074190263e-03,4.000000000000000000e+00,5.238356661588902154e-03,1.097124977456812207e-02,1.673899932287098175e-03
6.269592476489028836e-03,5.000000000000000000e+00,6.289328907563990385e-03,1.215609030125312968e-02,2.288040910900942648e-03
7.314524555903867409e-03,6.000000000000000000e+00,7.341406858367744911e-03,1.386937282722451072e-02,2.949496595126653489e-03
8.359456635318705114e-03,7.000000000000000000e+00,8.394592843026366796e-03,1.559398754003216148e-02,3.550913851634082859e-03
9.404388714733542820e-03,8.000000000000000000e+00,9.448889197932507436e-03,1.661606610370713888e-02,4.295890681956286705e-03
1.044932079414838053e-02,9.000000000000000000e+00,1.050429826687603561e-02,1.805438224527690372e-02,4.998037609533528998e-03
1.149425287356321997e-02,1.000000000000000000e+01,1.156082240107597116e-02,1.914400562116451085e-02,5.872019849862977758e-03
1.253918495297805767e-02,1.100000000000000000e+01,1.261846395921146190e-02,2.080114468930290700e-02,6.474473860030208194e-03
1.358411703239289538e-02,1.200000000000000000e+01,1.367722530745360890e-02,2.205654147833536333e-02,7.244092606799756862e-03
1.462904911180773482e-02,1.300000000000000000e+01,1.473710881949676955e-02,2.350219597664388732e-02,7.948407272502251014e-03
1.567398119122257252e-02,1.400000000000000000e+01,1.579811687659117558e-02,2.479920593916243657e-02,8.980516611501425037e-03
1.671891327063741023e-02,1.500000000000000000e+01,1.686025186757467847e-02,2.604031650360249042e-02,9.569127670461122573e-03
1.776384535005224793e-02,1.600000000000000000e+01,1.792351618890470136e-02,2.734354016299174461e-02,1.060254596846279054e-02
1.880877742946708564e-02,1.700000000000000000e+01,1.898791224469134273e-02,2.871198545308421141e-02,1.118766608927290566e-02
1.985370950888192335e-02,1.800000000000000000e+01,2.005344244672954343e-02,2.985588931494147918e-02,1.203794128953580497e-02
2.089864158829676105e-02,1.900000000000000000e+01,2.112010921453211232e-02,3.165776070901721306e-02,1.288973823069759252e-02
2.194357366771160223e-02,2.000000000000000000e+01,2.218791497536221763e-02,3.259907537475602995e-02,1.366766349529170352e-02
2.298850574712643993e-02,2.100000000000000000e+01,2.325686216426723490e-02,3.423054119417947433e-02,1.485076067967495451e-02
2.403343782654127764e-02,2.200000000000000000e+01,2.432695322411169286e-02,3.524835514313260504e-02,1.506993032900259127e-02
2.507836990595611534e-02,2.300000000000000000e+01,2.539819060561045866e-02,3.611961373001288528e-02,1.637441021667588453e-02
2.612330198537095305e-02,2.400000000000000000e+01,2.647057676736306805e-02,3.829951525827202108e-02,1.702677719119587846e-02
2.716823406478579075e-02,2.500000000000000000e+01,2.754411417588714661e-02,3.905500256532325187e-02,1.796642979508495178e-02
2.821316614420062846e-02,2.600000000000000000e+01,2.861880530565267741e-02,4.021626747673352764e-02,1.859121284882279609e-02
2.925809822361546964e-02,2.700000000000000000e+01,2.969465263911575184e-02,4.141206154205229195e-02,1.952163581192219166e-02
3.030303030303030734e-02,2.800000000000000000e+01,3.077165866675365957e-02,4.327274901718574512e-02,2.080114468930290700e-02
3.134796238244514505e-02,2.900000000000000000e+01,3.184982588709916324e-02,4.434235223713870605e-02,2.173576199524221084e-02
3.239289446185997928e-02,3.000000000000000000e+01,3.292915680677489798e-02,4.543839359828018981e-02,2.271237263960632080e-02
3.343782654127482046e-02,3.100000000000000000e+01,3.400965394052905821e-02,4.701851489299851972e-02,2.350219597664388732e-02
3.448275862068966163e-02,3.200000000000000000e+01,3.509131981127006084e-02,4.747998840690018790e-02,2.396579481408219955e-02
3.552769070010449587e-02,3.300000000000000000e+01,3.617415695010214177e-02,4.889176259482601317e-02,2.479920593916243657e-02
3.657262277951933704e-02,3.400000000000000000e+01,3.725816789636043902e-02,5.034551460171453330e-02,2.591346034152777061e-02
3.761755485893417128e-02,3.500000000000000000e+01,3.834335519764739408e-02,5.158994038355690925e-02,2.694586917327488132e-02
3.866248693834901246e-02,3.600000000000000000e+01,3.942972140986832769e-02,5.235131209956415954e-02,2.734354016299174461e-02
3.970741901776384669e-02,3.700000000000000000e+01,4.051726909726723752e-02,5.497130592793356141e-02,2.899378552372194884e-02
4.075235109717868787e-02,3.800000000000000000e+01,4.160600083246378950e-02,5.551083385151978078e-02,2.971044547852354570e-02
4.179728317659352210e-02,3.900000000000000000e+01,4.269591919648937223e-02,5.744122451259450757e-02,3.074362697677879980e-02
4.284221525600836328e-02,4.000000000000000000e+01,4.378702677882403277e-02,5.828895031633771207e-02,3.119734581912619181e-02
4.388714733542320445e-02,4.100000000000000000e+01,4.487932617743295438e-02,5.914918697869206432e-02,3.244026802736246079e-02
4.493207941483803869e-02,4.200000000000000000e+01,4.597281999880422493e-02,6.061121937291048117e-02,3.324211713393117329e-02
4.597701149425287986e-02,4.300000000000000000e+01,4.706751085798585588e-02,6.180682215253682082e-02,3.423054119417947433e-02
4.702194357366771410e-02,4.400000000000000000e+01,4.816340137862289844e-02,6.364459168619560070e-02,3.524835514313260504e-02
4.806687565308255528e-02,4.500000000000000000e+01,4.926049419299593363e-02,6.395615596714131212e-02,3.647411759102790751e-02
4.911180773249738951e-02,4.600000000000000000e+01,5.035879194205849368e-02,6.521774018603115897e-02,3.719359752935334079e-02
5.015673981191223069e-02,4.700000000000000000e+01,5.145829727547546889e-02,6.650421012103821528e-02,3.774250595926954138e-02
5.120167189132707186e-02,4.800000000000000000e+01,5.255901285166098003e-02,6.781605666199576332e-02,3.886474498014490242e-02
5.224660397074190610e-02,4.900000000000000000e+01,5.366094133781763170e-02,6.949231421941075293e-02,4.002035275563699257e-02
5.329153605015674727e-02,5.000000000000000000e+01,5.476408540997499547e-02,7.051789172799448335e-02,4.041314127428240893e-02
5.433646812957158151e-02,5.100000000000000000e+01,5.586844775302816923e-02,7.190891121639404748e-02,4.181850929143807877e-02
5.538140020898642268e-02,5.200000000000000000e+01,5.697403106077775919e-02,7.297015320896073354e-02,4.264341145420535301e-02
5.642633228840125692e-02,5.300000000000000000e+01,5.808083803596880007e-02,7.550769214538788354e-02,4.348458544467921627e-02
5.747126436781609810e-02,5.400000000000000000e+01,5.918887139033064682e-02,7.624877893003506601e-02,4.434235223713870605e-02
5.851619644723093927e-02,5.500000000000000000e+01,6.029813384461635978e-02,7.624877893003506601e-02,4.610897990734218188e-02
5.956112852664577351e-02,5.600000000000000000e+01,6.140862812864349152e-02,7.890033215942077183e-02,4.633470075477574834e-02
6.060606060606061468e-02,5.700000000000000000e+01,6.252035698133405484e-02,7.928657904394528777e-02,4.771242085803830552e-02
6.165099268547544892e-02,5.800000000000000000e+01,6.363332315075469203e-02,8.164409321989472834e-02,4.841656758651805698e-02
