# Fraction frozen, Temperatures, k, k_upper, k_lower
5.555555555555555768e-03,0.000000000000000000e+00,5.571045049455360110e-03,2.059897157058424716e-02,2.432172634728866549e-04
1.111111111111111154e-02,1.000000000000000000e+00,1.117330059812518886e-02,3.135006859352116454e-02,1.324124348197330218e-03
1.666666666666666644e-02,2.000000000000000000e+00,1.680711831638128859e-02,4.041314127428240893e-02,3.516401360210694767e-03
2.222222222222222307e-02,3.000000000000000000e+00,2.247285585205862843e-02,4.913110621308870024e-02,6.105964875856966130e-03
2.777777777777777971e-02,4.000000000000000000e+00,2.817087696669633504e-02,5.716139791042813140e-02,8.980516611501425037e-03
3.333333333333333287e-02,5.000000000000000000e+00,3.390155167568133926e-02,6.521774018603115897e-02,1.233549161987831412e-02
3.888888888888888951e-02,6.000000000000000000e+00,3.966525639243140278e-02,7.404705716257975467e-02,1.597943518695886522e-02
4.444444444444444614e-02,7.000000000000000000e+00,4.546237407675728787e-02,8.204377184966649139e-02,1.971323518284527967e-02
5.000000000000000278e-02,8.000000000000000000e+00,5.129329438755057813e-02,8.958202766440713505e-02,2.350219597664388732e-02
5.555555555555555941e-02,9.000000000000000000e+00,5.715841383994863661e-02,9.829173629074135221e-02,2.747739710517149714e-02
6.111111111111111605e-02,1.000000000000000000e+01,6.305813596713691349e-02,1.047340831498279751e-01,3.165776070901721306e-02
6.666666666666666574e-02,1.100000000000000000e+01,6.899287148695143479e-02,1.132456708055679107e-01,3.507664175200365941e-02
7.222222222222222932e-02,1.200000000000000000e+01,7.496303847345522908e-02,1.206681451574440067e-01,3.963138187688584196e-02
7.777777777777777901e-02,1.300000000000000000e+01,8.096906253366709105e-02,1.285771116207832243e-01,4.499676301109162280e-02
8.333333333333334259e-02,1.400000000000000000e+01,8.701137698962981004e-02,1.363370351962779614e-01,4.818070486403512598e-02
8.888888888888889228e-02,1.500000000000000000e+01,9.309042306601197914e-02,1.452729895666012017e-01,5.312392024820979802e-02
9.444444444444444198e-02,1.600000000000000000e+01,9.920665008344803359e-02,1.518002577608515147e-01,5.744122451259450757e-02
1.000000000000000056e-01,1.700000000000000000e+01,1.053605156578262814e-01,1.617497199506476857e-01,6.364459168619560070e-02
1.055555555555555552e-01,1.800000000000000000e+01,1.115524859057473311e-01,1.690173049684305373e-01,6.715693025912962411e-02
1.111111111111111188e-01,1.900000000000000000e+01,1.177830356563835112e-01,1.748948860536612415e-01,7.226093245846895718e-02
1.166666666666666685e-01,2.000000000000000000e+01,1.240526486699788794e-01,1.836477425475441794e-01,7.813347406296164421e-02
1.222222222222222321e-01,2.100000000000000000e+01,1.303618178632435787e-01,1.900340974722329879e-01,8.164409321989472834e-02
1.277777777777777957e-01,2.200000000000000000e+01,1.367110455419023041e-01,1.976051774429389563e-01,8.784913609111438815e-02
1.333333333333333315e-01,2.300000000000000000e+01,1.431008436406732975e-01,2.044769025216178204e-01,9.090409203624341683e-02
1.388888888888888951e-01,2.400000000000000000e+01,1.495317339709636983e-01,2.126233930817112427e-01,9.686222965704541221e-02
1.444444444444444586e-01,2.500000000000000000e+01,1.560042484765812587e-01,2.210944450354255242e-01,1.002306161604975820e-01
1.499999999999999944e-01,2.600000000000000000e+01,1.625189294977749388e-01,2.310284509597927693e-01,1.078482556706771012e-01
1.555555555555555580e-01,2.700000000000000000e+01,1.690763300439339922e-01,2.367389449926354528e-01,1.110550252735643534e-01
1.611111111111111216e-01,2.800000000000000000e+01,1.756770140752860199e-01,2.437781617875751372e-01,1.183339178870862762e-01
1.666666666666666852e-01,2.900000000000000000e+01,1.823215567939547033e-01,2.534904396501050927e-01,1.242561024917682028e-01
1.722222222222222210e-01,3.000000000000000000e+01,1.890105449447513075e-01,2.610277468734568673e-01,1.285771116207832243e-01
1.777777777777777846e-01,3.100000000000000000e+01,1.957445771260953593e-01,2.687891690585310633e-01,1.343542164610890544e-01
1.833333333333333481e-01,3.200000000000000000e+01,2.025242641114740894e-01,2.781363192587332778e-01,1.383491166538447503e-01
1.888888888888888840e-01,3.300000000000000000e+01,2.093502291818739314e-01,2.878085168452242937e-01,1.466988031449940055e-01
1.944444444444444475e-01,3.400000000000000000e+01,2.162231084696359384e-01,2.963662408207476395e-01,1.495925495276381467e-01
2.000000000000000111e-01,3.500000000000000000e+01,2.231435513142097093e-01,3.022122921785439509e-01,1.563139000935044876e-01
2.055555555555555747e-01,3.600000000000000000e+01,2.301122206303031492e-01,3.096822876876149655e-01,1.633372480086500433e-01
2.111111111111111105e-01,3.700000000000000000e+01,2.371297932889496751e-01,3.157910082807835472e-01,1.665592004748125965e-01
2.166666666666666741e-01,3.800000000000000000e+01,2.441969605120420939e-01,3.283723240000482879e-01,1.723513009136686258e-01
2.222222222222222376e-01,3.900000000000000000e+01,2.513144282809060548e-01,3.364889355643932434e-01,1.774760097868070818e-01
2.277777777777777735e-01,4.000000000000000000e+01,2.584829177595185934e-01,3.414548873833600506e-01,1.836477425475441794e-01
2.333333333333333370e-01,4.100000000000000000e+01,2.657031657330057861e-01,3.533289897891396247e-01,1.900340974722329879e-01
2.388888888888889006e-01,4.200000000000000000e+01,2.729759250620855116e-01,3.656160144085193742e-01,1.995446167426973560e-01
2.444444444444444642e-01,4.300000000000000000e+01,2.803019651541583945e-01,3.728280706519897514e-01,2.034807873214346252e-01
2.500000000000000000e-01,4.400000000000000000e+01,2.876820724517809014e-01,3.801823902351635920e-01,2.074946018831460848e-01
2.555555555555555913e-01,4.500000000000000000e+01,2.951170509392989638e-01,3.820435264276287324e-01,2.157613195156311836e-01
2.611111111111111271e-01,4.600000000000000000e+01,3.026077226684565358e-01,3.934032425390230903e-01,2.210944450354255242e-01
2.666666666666666630e-01,4.700000000000000000e+01,3.101549283038394500e-01,4.031272694269973367e-01,2.276684868805883832e-01
2.722222222222222543e-01,4.800000000000000000e+01,3.177595276890588516e-01,4.151138914233780675e-01,2.344380018692532042e-01
2.777777777777777901e-01,4.900000000000000000e+01,3.254224004346280008e-01,4.212402015819418644e-01,2.425905893555072024e-01
2.833333333333333259e-01,5.000000000000000000e+01,3.331444465285382517e-01,4.316522943243447097e-01,2.473758747522611101e-01
2.888888888888889173e-01,5.100000000000000000e+01,3.409265869705933039e-01,4.401669668266596225e-01,2.584907329520713115e-01
2.944444444444444531e-01,5.200000000000000000e+01,3.487697644316191670e-01,4.488495977732473441e-01,2.623055761454631818e-01
2.999999999999999889e-01,5.300000000000000000e+01,3.566749439387324472e-01,4.577035002732147695e-01,2.687891690585310633e-01
3.055555555555555802e-01,5.400000000000000000e+01,3.646431135879092955e-01,4.667320527892847570e-01,2.740912415293496052e-01
3.111111111111111160e-01,5.500000000000000000e+01,3.726752852851735187e-01,4.759387004269498012e-01,2.794979014453549682e-01
3.166666666666666519e-01,5.600000000000000000e+01,3.807724955177928527e-01,4.829626718129260698e-01,2.878085168452242937e-01
3.222222222222222432e-01,5.700000000000000000e+01,3.889358061569537783e-01,4.924894808566887550e-01,2.934857605354259102e-01
3.277777777777777790e-01,5.800000000000000000e+01,3.971663052934691907e-01,5.046626925541486397e-01,3.036917353332714287e-01
3.333333333333333703e-01,5.900000000000000000e+01,4.054651081081644404e-01,5.146175511468988883e-01,3.096822876876149655e-01
3.388888888888889062e-01,6.000000000000000000e+01,4.138333577786810213e-01,5.247687769589095552e-01,3.127217323365479307e-01
3.444444444444444420e-01,6.100000000000000000e+01,4.222722264245455936e-01,5.351202434841587641e-01,3.251807661393825155e-01
3.500000000000000333e-01,6.200000000000000000e+01,4.307829160924543932e-01,5.430176245437733362e-01,3.299798303772435437e-01
3.555555555555555691e-01,6.300000000000000000e+01,4.393666597838458143e-01,5.591637587708887525e-01,3.364889355643932434e-01
3.611111111111111049e-01,6.400000000000000000e+01,4.480247225269604061e-01,5.646517939671024111e-01,3.397914799309538769e-01
3.666666666666666963e-01,6.500000000000000000e+01,4.567584024957149769e-01,5.786086927243218048e-01,3.550586684582041075e-01
3.722222222222222321e-01,6.600000000000000000e+01,4.655690321778698237e-01,5.871478825353771969e-01,3.602986750501375179e-01
3.777777777777777679e-01,6.700000000000000000e+01,4.744579795951158196e-01,5.987298247512568006e-01,3.692044328707313472e-01
3.833333333333333592e-01,6.800000000000000000e+01,4.834266495778761774e-01,6.075659651054891031e-01,3.728280706519897514e-01
3.888888888888888951e-01,6.900000000000000000e+01,4.924764850977940700e-01,6.135290543583579170e-01,3.839137735837152010e-01
3.944444444444444864e-01,7.000000000000000000e+01,5.016089686610667453e-01,6.286940870170351081e-01,3.953290997899852610e-01
4.000000000000000222e-01,7.100000000000000000e+01,5.108256237659907217e-01,6.442339645406873760e-01,3.992091438373746581e-01
4.055555555555555580e-01,7.200000000000000000e+01,5.201280164283041962e-01,6.505569399061988944e-01,4.031272694269973367e-01
4.111111111111111494e-01,7.300000000000000000e+01,5.295177567781433892e-01,6.633896744016333225e-01,4.151138914233780675e-01
4.166666666666666852e-01,7.400000000000000000e+01,5.389965007326871227e-01,6.699006576776660449e-01,4.253745558137381755e-01
4.222222222222222210e-01,7.500000000000000000e+01,5.485659517488378212e-01,6.831149618391642031e-01,4.337653951100773342e-01
4.277777777777778123e-01,7.600000000000000000e+01,5.582278626605746696e-01,6.898195432696098139e-01,4.444870819418898500e-01
4.333333333333333481e-01,7.700000000000000000e+01,5.679840376059392959e-01,7.103306987730362287e-01,4.423217501457444301e-01
4.388888888888888840e-01,7.800000000000000000e+01,5.778363340489509614e-01,7.138080354568521191e-01,4.554737843093249472e-01
4.444444444444444753e-01,7.900000000000000000e+01,5.877866649021189493e-01,7.278884463138114436e-01,4.690168822236316926e-01
4.500000000000000111e-01,8.000000000000000000e+01,5.978370007556204069e-01,7.422466040719712943e-01,4.713128967598220753e-01
4.555555555555555469e-01,8.100000000000000000e+01,6.079893722196383354e-01,7.458801811498527723e-01,4.806099050574580422e-01
4.611111111111111382e-01,8.200000000000000000e+01,6.182458723868275996e-01,7.643166304528564714e-01,4.877028147492151744e-01
4.666666666666666741e-01,8.300000000000000000e+01,6.286086594223742052e-01,7.718181834472723768e-01,5.046626925541486397e-01
4.722222222222222654e-01,8.400000000000000000e+01,6.390799592896697634e-01,7.793933620767798942e-01,5.121105767226150629e-01
4.777777777777778012e-01,8.500000000000000000e+01,6.496620686202065897e-01,7.908957607443733995e-01,5.171367981565371252e-01
4.833333333333333370e-01,8.600000000000000000e+01,6.603573577369545866e-01,8.104448920464628614e-01,5.247687769589095552e-01
4.888888888888889284e-01,8.700000000000000000e+01,6.711682738411701710e-01,8.264315390020888774e-01,5.456759006242613008e-01
4.944444444444444642e-01,8.800000000000000000e+01,6.820973443733603370e-01,8.304772330882352893e-01,5.483471899687771822e-01
5.000000000000000000e-01,8.900000000000000000e+01,6.931471805599452862e-01,8.551707168205024967e-01,5.564397761956723087e-01
5.055555555555555358e-01,9.000000000000000000e+01,7.043204811580704439e-01,8.635639771473133663e-01,5.619010762682079552e-01
5.111111111111111827e-01,9.100000000000000000e+01,7.156200364120040014e-01,8.805984387889811416e-01,5.729850058708780836e-01
5.166666666666667185e-01,9.200000000000000000e+01,7.270487322356267157e-01,8.849093002795533902e-01,5.786086927243218048e-01
5.222222222222222543e-01,9.300000000000000000e+01,7.386095546367027476e-01,8.979689182487835541e-01,5.929105740442465189e-01
5.277777777777777901e-01,9.400000000000000000e+01,7.503055943998939714e-01,9.112212719271415295e-01,6.046061897690471199e-01
5.333333333333333259e-01,9.500000000000000000e+01,7.621400520468967210e-01,9.291958102525931240e-01,6.195506696569236249e-01
5.388888888888888618e-01,9.600000000000000000e+01,7.741162430936123773e-01,9.383156060742138260e-01,6.225836038589819266e-01
5.444444444444445086e-01,9.700000000000000000e+01,7.862376036259574041e-01,9.521634019398755866e-01,6.379724442377845417e-01
5.500000000000000444e-01,9.800000000000000000e+01,7.985076962177717341e-01,9.756986998760371899e-01,6.442339645406873760e-01
5.555555555555555802e-01,9.900000000000000000e+01,8.109302162163287697e-01,9.852749084944029123e-01,6.569419734984941472e-01
5.611111111111111160e-01,1.000000000000000000e+02,8.235089984231889204e-01,1.009628647015750058e+00,6.666372170665443297e-01
5.666666666666666519e-01,1.010000000000000000e+02,8.362480242006186115e-01,1.024528890935269443e+00,6.831149618391642031e-01
5.722222222222222987e-01,1.020000000000000000e+02,8.491514290365267392e-01,1.029544346274920308e+00,6.797871473595380465e-01
5.777777777777778345e-01,1.030000000000000000e+02,8.622235106038794727e-01,1.039649034784846604e+00,6.999999987128565637e-01
5.833333333333333703e-01,1.040000000000000000e+02,8.754687373539000728e-01,1.054992323879084593e+00,7.068703020363937828e-01
5.888888888888889062e-01,1.050000000000000000e+02,8.888917576860406733e-01,1.070562051427409456e+00,7.208138607816875210e-01
5.944444444444444420e-01,1.060000000000000000e+02,9.024974097418192454e-01,1.081069317189551793e+00,7.350324669153392998e-01
5.999999999999999778e-01,1.070000000000000000e+02,9.162907318741549956e-01,1.107790874033537154e+00,7.422466040719712943e-01
6.055555555555556246e-01,1.080000000000000000e+02,9.302769738488951834e-01,1.129642898492745129e+00,7.568879875019396408e-01
6.111111111111111605e-01,1.090000000000000000e+02,9.444616088408515076e-01,1.135172926544928185e+00,7.718181834472723768e-01
6.166666666666666963e-01,1.100000000000000000e+02,9.588503462929510723e-01,1.163231800663455218e+00,7.832087865456273112e-01
6.222222222222222321e-01,1.110000000000000000e+02,9.734491457141036808e-01,1.174648593978938615e+00,7.986581804352383962e-01
6.277777777777777679e-01,1.120000000000000000e+02,9.882642314992442500e-01,1.186177439913281839e+00,8.064967860945304601e-01
6.333333333333333037e-01,1.130000000000000000e+02,1.003302108863784792e+00,1.209575699492337453e+00,8.224055536327939953e-01
6.388888888888889506e-01,1.140000000000000000e+02,1.018569580994573398e+00,1.227426790598789008e+00,8.345427323728359381e-01
6.444444444444444864e-01,1.150000000000000000e+02,1.034073767530538701e+00,1.233435507683689147e+00,8.468590333319788721e-01
6.500000000000000222e-01,1.160000000000000000e+02,1.049822124498677844e+00,1.257765968887636143e+00,8.593571000215405320e-01
6.555555555555555580e-01,1.170000000000000000e+02,1.065822465845118749e+00,1.276328258879595889e+00,8.677914485233122477e-01
6.611111111111110938e-01,1.180000000000000000e+02,1.082082986716899065e+00,1.307876169433472180e+00,8.892412650630358018e-01
6.666666666666667407e-01,1.190000000000000000e+02,1.098612288668110004e+00,1.307876169433472180e+00,9.067822308985299395e-01
6.722222222222222765e-01,1.200000000000000000e+02,1.115419406984491157e+00,1.340203872061519919e+00,9.156820437358480502e-01
6.777777777777778123e-01,1.210000000000000000e+02,1.132513840343791101e+00,1.366640421124233118e+00,9.475249101296322474e-01
6.833333333333333481e-01,1.220000000000000000e+02,1.149905583055660374e+00,1.373330641437349842e+00,9.475249101296322474e-01
6.888888888888888840e-01,1.230000000000000000e+02,1.167605160155061217e+00,1.393598451389108650e+00,9.475249101296322474e-01
6.944444444444444198e-01,1.240000000000000000e+02,1.185623665657739467e+00,1.414165376577829036e+00,9.804751130133138037e-01
7.000000000000000666e-01,1.250000000000000000e+02,1.203972804325936119e+00,1.442060873031799861e+00,9.852749084944029123e-01
7.055555555555556024e-01,1.260000000000000000e+02,1.222664937338088675e+00,1.477705314122204072e+00,1.014571160041534137e+00
7.111111111111111382e-01,1.270000000000000000e+02,1.241713132308783107e+00,1.492208576621477434e+00,1.034584354160120956e+00
7.166666666666666741e-01,1.280000000000000000e+02,1.261131218165884693e+00,1.506854184567513633e+00,1.049852897973602817e+00
7.222222222222222099e-01,1.290000000000000000e+02,1.280933845462064236e+00,1.514230804136691644e+00,1.065346777139629220e+00
7.277777777777778567e-01,1.300000000000000000e+02,1.301136552779583955e+00,1.559255077216163077e+00,1.075802856449859846e+00
7.333333333333333925e-01,1.310000000000000000e+02,1.321755839982319713e+00,1.590012579271952831e+00,1.102394238449563968e+00
7.388888888888889284e-01,1.320000000000000000e+02,1.342809249180151987e+00,1.613478212241345577e+00,1.113213928184129342e+00
7.444444444444444642e-01,1.330000000000000000e+02,1.364315454401115346e+00,1.621376796641054829e+00,1.135172926544928185e+00
7.500000000000000000e-01,1.340000000000000000e+02,1.386294361119890572e+00,1.661453516559070920e+00,1.157565082986846017e+00
7.555555555555555358e-01,1.350000000000000000e+02,1.408767216971949177e+00,1.677760216041511931e+00,1.168926259060388162e+00
7.611111111111111827e-01,1.360000000000000000e+02,1.431756735196648256e+00,1.727646887163612366e+00,1.174648593978938615e+00
7.666666666666667185e-01,1.370000000000000000e+02,1.455287232606842229e+00,1.727646887163612366e+00,1.203683216159610492e+00
7.722222222222222543e-01,1.380000000000000000e+02,1.479384784185902690e+00,1.761726046795713430e+00,1.215497028753431019e+00
7.777777777777777901e-01,1.390000000000000000e+02,1.504077396776274167e+00,1.805271878644280514e+00,1.251638725250669104e+00
7.833333333333333259e-01,1.400000000000000000e+02,1.529395204760563898e+00,1.831914339129485869e+00,1.276328258879595889e+00
7.888888888888889728e-01,1.410000000000000000e+02,1.555370691163824981e+00,1.858949992855615241e+00,1.288855062158209996e+00
7.944444444444445086e-01,1.420000000000000000e+02,1.582038938245986293e+00,1.886384642624725050e+00,1.314278716570624228e+00
8.000000000000000444e-01,1.430000000000000000e+02,1.609437912434100504e+00,1.942474570956938429e+00,1.340203872061519919e+00
8.055555555555555802e-01,1.440000000000000000e+02,1.637608789400796905e+00,1.961539413135899412e+00,1.366640421124233118e+00
8.111111111111111160e-01,1.450000000000000000e+02,1.666596326274049078e+00,1.980791371384607258e+00,1.373330641437349842e+00
8.166666666666666519e-01,1.460000000000000000e+02,1.696449289423729967e+00,2.029751996189069985e+00,1.400420641428049340e+00
8.222222222222222987e-01,1.470000000000000000e+02,1.727220948090484320e+00,2.069790410754942300e+00,1.442060873031799861e+00
8.277777777777778345e-01,1.480000000000000000e+02,1.758969646405064369e+00,2.100336673555322164e+00,1.456214295356016875e+00
8.333333333333333703e-01,1.490000000000000000e+02,1.791759469228055179e+00,2.141767425007520931e+00,1.477705314122204072e+00
8.388888888888889062e-01,1.500000000000000000e+02,1.825661020903736498e+00,2.194707009069275294e+00,1.514230804136691644e+00
8.444444444444444420e-01,1.510000000000000000e+02,1.860752340715006392e+00,2.237999287753924982e+00,1.551659120586228902e+00
8.499999999999999778e-01,1.520000000000000000e+02,1.897119984885881072e+00,2.282145539832733938e+00,1.574558727728934127e+00
8.555555555555556246e-01,1.530000000000000000e+02,1.934860312868728727e+00,2.315825769988505645e+00,1.621376796641054829e+00
8.611111111111111605e-01,1.540000000000000000e+02,1.974081026022010077e+00,2.361507209107781780e+00,1.645305307214534052e+00
8.666666666666666963e-01,1.550000000000000000e+02,2.014903020542265111e+00,2.431724473986783153e+00,1.653359697248268034e+00
8.722222222222222321e-01,1.560000000000000000e+02,2.057462634961060743e+00,2.479692103915100532e+00,1.702520841179651523e+00
8.777777777777777679e-01,1.570000000000000000e+02,2.101914397531894352e+00,2.528605932125981059e+00,1.736104370287729903e+00
8.833333333333334147e-01,1.580000000000000000e+02,2.148434413166788293e+00,2.578484623106100493e+00,1.770350360259762112e+00
8.888888888888889506e-01,1.590000000000000000e+02,2.197224577336220008e+00,2.655153513664126219e+00,1.822990114945059581e+00
8.944444444444444864e-01,1.600000000000000000e+02,2.248517871723770156e+00,2.707528452728462209e+00,1.858949992855615241e+00
9.000000000000000222e-01,1.610000000000000000e+02,2.302585092994045901e+00,2.788034343965819950e+00,1.904898977915476799e+00
9.055555555555555580e-01,1.620000000000000000e+02,2.359743506833994253e+00,2.843030459302664958e+00,1.951983716619140496e+00
9.111111111111110938e-01,1.630000000000000000e+02,2.420368128650428829e+00,2.941896915938293500e+00,2.000232282194724931e+00
9.166666666666667407e-01,1.640000000000000000e+02,2.484906649788001243e+00,3.029371539854935236e+00,2.049673441776233229e+00
9.222222222222222765e-01,1.650000000000000000e+02,2.553899521274952455e+00,3.104250664178096919e+00,2.100336673555322164e+00
9.277777777777778123e-01,1.660000000000000000e+02,2.628007493428674124e+00,3.227925995817162441e+00,2.141767425007520931e+00
9.333333333333333481e-01,1.670000000000000000e+02,2.708050201102210508e+00,3.291599311301592667e+00,2.237999287753924982e+00
9.388888888888888840e-01,1.680000000000000000e+02,2.795061578091839749e+00,3.422738732852116161e+00,2.271028001209921321e+00
9.444444444444445308e-01,1.690000000000000000e+02,2.890371757896166294e+00,3.594034427201452164e+00,2.361507209107781780e+00
9.500000000000000666e-01,1.700000000000000000e+02,2.995732273553992187e+00,3.700899765738522973e+00,2.431724473986783153e+00
9.555555555555556024e-01,1.710000000000000000e+02,3.113515309210375559e+00,3.867185084179902699e+00,2.528605932125981059e+00
9.611111111111111382e-01,1.720000000000000000e+02,3.247046701834897853e+00,4.080602485092952314e+00,2.616538267820493591e+00
9.666666666666666741e-01,1.730000000000000000e+02,3.401197381662155461e+00,4.348057894826069081e+00,2.720782825695043261e+00
9.722222222222222099e-01,1.740000000000000000e+02,3.583518938456109471e+00,4.610473160967592854e+00,2.856948165698310671e+00
9.777777777777778567e-01,1.750000000000000000e+02,3.806662489770323177e+00,5.009563891968855209e+00,2.985313851227450410e+00
9.833333333333333925e-01,1.760000000000000000e+02,4.094344562222103967e+00,5.496624109086384102e+00,3.165484388910037250e+00
9.888888888888889284e-01,1.770000000000000000e+02,4.499809670330268574e+00,6.363872772713881076e+00,3.406064761190751966e+00
9.944444444444444642e-01,1.780000000000000000e+02,5.192956850890213971e+00,8.365443986472408611e+00,3.810942647733229549e+00
