# Fraction frozen, Temperatures, k, k_upper, k_lower
1.145475372279496041e-03,0.000000000000000000e+00,1.146131930622572162e-03,4.254137517415671789e-03,1.276563482987328445e-04
2.290950744558992083e-03,1.000000000000000000e+00,2.293578987099401025e-03,6.318299959936807438e-03,3.150644188150183013e-04
3.436426116838487907e-03,2.000000000000000000e+00,3.442344190972790059e-03,8.265076901270575205e-03,7.551464976429435056e-04
4.581901489117984165e-03,3.000000000000000000e+00,4.592430574210150558e-03,1.009721678747529938e-02,1.261015103079183523e-03
5.727376861397480423e-03,4.000000000000000000e+00,5.743841179252014671e-03,1.169033969191756589e-02,1.900516080700526220e-03
6.872852233676975814e-03,5.000000000000000000e+00,6.896579059060328580e-03,1.333797920597804693e-02,2.486097788755237820e-03
8.018327605956472939e-03,6.000000000000000000e+00,8.050647277167019555e-03,1.506993032900259127e-02,3.268027589410125479e-03
9.163802978235968330e-03,7.000000000000000000e+00,9.206048907722849672e-03,1.645456913057422726e-02,3.896155255644359952e-03
1.030927835051546372e-02,8.000000000000000000e+00,1.036278703554654665e-02,1.814276525588531114e-02,4.713563256533319368e-03
1.145475372279496085e-02,9.000000000000000000e+00,1.152086475617421744e-02,1.971323518284527967e-02,5.564910490633387385e-03
1.260022909507445624e-02,1.000000000000000000e+01,1.268028517590906283e-02,2.110813095657253224e-02,6.349230421295145449e-03
1.374570446735395163e-02,1.100000000000000000e+01,1.384105141187135478e-02,2.271237263960632080e-02,7.103961518435672647e-03
1.489117983963344875e-02,1.200000000000000000e+01,1.500316659204873476e-02,2.420101235703242884e-02,8.026418656790133138e-03
1.603665521191294588e-02,1.300000000000000000e+01,1.616663385534689024e-02,2.578722216295006517e-02,8.763893248060235577e-03
1.718213058419244127e-02,1.400000000000000000e+01,1.733145635163997611e-02,2.721033530881367818e-02,9.710350224722380866e-03
1.832760595647193666e-02,1.500000000000000000e+01,1.849763724182246216e-02,2.871198545308421141e-02,1.065444942990921573e-02
1.947308132875143205e-02,1.600000000000000000e+01,1.966517969786014605e-02,3.014891648060546991e-02,1.140835138173618320e-02
2.061855670103092744e-02,1.700000000000000000e+01,2.083408690284202502e-02,3.165776070901721306e-02,1.251754056881280996e-02
2.176403207331042630e-02,1.800000000000000000e+01,2.200436205103237577e-02,3.275866014401198484e-02,1.333797920597804693e-02
2.290950744558992169e-02,1.900000000000000000e+01,2.317600834792311881e-02,3.439811260395662929e-02,1.386937282722451072e-02
2.405498281786941708e-02,2.000000000000000000e+01,2.434902901028649855e-02,3.594365597724222261e-02,1.506993032900259127e-02
2.520045819014891247e-02,2.100000000000000000e+01,2.552342726622809296e-02,3.719359752935334079e-02,1.605766054911518179e-02
2.634593356242840786e-02,2.200000000000000000e+01,2.669920635524008351e-02,3.848700583077574455e-02,1.669740801431713120e-02
2.749140893470790326e-02,2.300000000000000000e+01,2.787636952825490316e-02,3.982539243882390195e-02,1.770513488317151246e-02
