# Fraction frozen, Temperatures, k, k_upper, k_lower
4.975124378109452641e-03,0.000000000000000000e+00,4.987541511039051204e-03,1.814276525588531114e-02,2.293740155683579259e-04
9.950248756218905283e-03,1.000000000000000000e+00,1.000008333458331060e-02,2.801940983310754335e-02,1.171945897347365876e-03
1.492537313432835792e-02,2.000000000000000000e+00,1.503787736454055904e-02,3.647411759102790751e-02,3.189197923048844776e-03
1.990049751243781057e-02,3.000000000000000000e+00,2.010117932108726468e-02,4.369745889138297590e-02,5.457261816599427544e-03
2.487562189054726147e-02,4.000000000000000000e+00,2.519024882855851882e-02,5.209628115431406969e-02,8.224813337853343481e-03
2.985074626865671585e-02,5.000000000000000000e+00,3.030534949532892250e-02,6.002211913669776300e-02,1.113316504730352957e-02
3.482587064676617022e-02,6.000000000000000000e+00,3.544674899574756788e-02,6.618023291989326429e-02,1.442193751016935047e-02
3.980099502487562113e-02,7.000000000000000000e+00,4.061471915419024442e-02,7.155860485607688781e-02,1.736264342765327789e-02
4.477611940298507204e-02,8.000000000000000000e+00,4.580953603129422208e-02,8.006475454182986062e-02,2.059897157058424716e-02
4.975124378109452294e-02,9.000000000000000000e+00,5.103148001244587478e-02,8.784913609111438815e-02,2.408311641880484660e-02
5.472636815920398079e-02,1.000000000000000000e+01,5.628083589858957902e-02,9.406528415217552119e-02,2.801940983310754335e-02
5.970149253731343170e-02,1.100000000000000000e+01,6.155789299943331683e-02,1.002306161604975820e-01,3.104536703818530988e-02
6.467661691542288260e-02,1.200000000000000000e+01,6.686294522912658578e-02,1.083762135589916298e-01,3.559430784589599772e-02
6.965174129353234045e-02,1.300000000000000000e+01,7.219629120448914361e-02,1.143571452483426593e-01,3.963138187688584196e-02
7.462686567164178442e-02,1.400000000000000000e+01,7.755823434587449938e-02,1.218524691006507843e-01,4.348458544467921627e-02
7.960199004975124226e-02,1.500000000000000000e+01,8.294908298075090447e-02,1.273274286807102862e-01,4.841656758651805698e-02
8.457711442786070011e-02,1.600000000000000000e+01,8.836915045009006986e-02,1.350119310246472304e-01,5.059197488435822343e-02
8.955223880597014408e-02,1.700000000000000000e+01,9.381875521765485615e-02,1.410781590677995800e-01,5.524041120381513459e-02
9.452736318407960192e-02,1.800000000000000000e+01,9.929822098228041627e-02,1.488638050553726389e-01,6.061121937291048117e-02
9.950248756218904589e-02,1.900000000000000000e+01,1.048078767932499877e-01,1.547946342476574366e-01,6.364459168619560070e-02
1.044776119402985037e-01,2.000000000000000000e+01,1.103480571688653378e-01,1.617497199506476857e-01,6.748568876212816814e-02
1.094527363184079616e-01,2.100000000000000000e+01,1.159191022183206909e-01,1.706761623315665999e-01,7.261467697729463711e-02
1.144278606965174055e-01,2.200000000000000000e+01,1.215213577669906481e-01,1.774760097868070818e-01,7.699713927326645724e-02
1.194029850746268634e-01,2.300000000000000000e+01,1.271551754852466298e-01,1.836477425475441794e-01,8.164409321989472834e-02
1.243781094527363212e-01,2.400000000000000000e+01,1.328209130209239697e-01,1.900340974722329879e-01,8.573008479833162110e-02
1.293532338308457652e-01,2.500000000000000000e+01,1.385189341355616555e-01,2.005214629033038320e-01,8.914562620136017024e-02
1.343283582089552231e-01,2.600000000000000000e+01,1.442496088445466562e-01,2.064837858724237751e-01,9.452576919642451114e-02
1.393034825870646809e-01,2.700000000000000000e+01,1.500133135612968516e-01,2.074946018831460848e-01,1.012143514984888276e-01
1.442786069651741387e-01,2.800000000000000000e+01,1.558104312456227158e-01,2.168175525527168412e-01,1.037161383904017659e-01
1.492537313432835688e-01,2.900000000000000000e+01,1.616413515564159020e-01,2.243573884651868244e-01,1.089067560002977830e-01
1.542288557213930267e-01,3.000000000000000000e+01,1.675064710088139397e-01,2.321594223635562448e-01,1.149169666060784328e-01
1.592039800995024845e-01,3.100000000000000000e+01,1.734061931360021958e-01,2.378978714184995513e-01,1.183339178870862762e-01
1.641791044776119424e-01,3.200000000000000000e+01,1.793409286558168558e-01,2.437781617875751372e-01,1.224489828956326631e-01
