# Fraction frozen, Temperatures, k, k_upper, k_lower
1.225490196078431356e-03,0.000000000000000000e+00,1.226241723244296360e-03,4.555157537156605436e-03,1.320956010622909916e-04
2.450980392156862711e-03,1.000000000000000000e+00,2.453988961566702827e-03,6.966541152171919736e-03,3.089697535049829393e-04
3.676470588235294067e-03,2.000000000000000000e+00,3.683245416296404822e-03,8.936767762649079280e-03,7.929388486651390081e-04
4.901960784313725422e-03,3.000000000000000000e+00,4.914014802429040284e-03,1.075901985771401947e-02,1.370170806131988184e-03
6.127450980392156778e-03,4.000000000000000000e+00,6.146300848694065920e-03,1.270227622216327582e-02,1.938005217733556468e-03
7.352941176470588133e-03,5.000000000000000000e+00,7.380107297622533723e-03,1.449253833376100593e-02,2.741164975310887101e-03
8.578431372549020356e-03,6.000000000000000000e+00,8.615437905615289452e-03,1.613626885392328153e-02,3.431580550583504183e-03
9.803921568627450844e-03,7.000000000000000000e+00,9.852296443011594393e-03,1.779180819621782247e-02,4.380630419804448089e-03
1.102941176470588133e-02,8.000000000000000000e+00,1.109068669415817256e-02,1.905074503888620763e-02,5.022504888727209564e-03
1.225490196078431356e-02,9.000000000000000000e+00,1.233061245747867421e-02,2.141964777106443105e-02,5.814947771188611232e-03
1.348039215686274578e-02,1.000000000000000000e+01,1.357207754554358957e-02,2.304756508221526834e-02,6.898831063498727344e-03
1.470588235294117627e-02,1.100000000000000000e+01,1.481508578514058663e-02,2.408311641880484660e-02,7.643870580303319812e-03
1.593137254901960675e-02,1.200000000000000000e+01,1.605964101734527749e-02,2.591346034152777061e-02,8.636435498224095259e-03
1.715686274509804071e-02,1.300000000000000000e+01,1.730574709759256577e-02,2.774708003802999964e-02,9.569127670461122573e-03
1.838235294117647120e-02,1.400000000000000000e+01,1.855340789574783447e-02,2.927835138288170658e-02,1.034679685423179306e-02
1.960784313725490169e-02,1.500000000000000000e+01,1.980262729617975406e-02,3.044481962557492663e-02,1.140835138173618320e-02
