# Fraction frozen, Temperatures, k, k_upper, k_lower
2.617801047120419007e-03,0.000000000000000000e+00,2.621233479874192623e-03,9.569127670461122573e-03,1.529374361994192391e-04
5.235602094240838014e-03,1.000000000000000000e+00,5.249355886143678221e-03,1.456348477501244465e-02,6.983893998934999304e-04
7.853403141361257889e-03,2.000000000000000000e+00,7.884403524148870038e-03,1.886558462603610611e-02,1.594119992228014773e-03
1.047120418848167603e-02,3.000000000000000000e+00,1.052641298698750449e-02,2.350219597664388732e-02,2.920829474437207189e-03
1.308900523560209417e-02,4.000000000000000000e+00,1.317542115856440432e-02,2.734354016299174461e-02,4.071213608583187059e-03
1.570680628272251578e-02,5.000000000000000000e+00,1.583146521668062773e-02,3.089412862631268908e-02,5.786620083358246652e-03
1.832460732984293392e-02,6.000000000000000000e+00,1.849458263616441528e-02,3.490576486767264786e-02,7.279555172342962004e-03
2.094240837696335206e-02,7.000000000000000000e+00,2.116481119204327230e-02,3.755864223962493420e-02,8.936767762649079280e-03
2.356020942408377020e-02,8.000000000000000000e+00,2.384218896275963964e-02,4.181850929143807877e-02,1.097124977456812207e-02
2.617801047120418834e-02,9.000000000000000000e+00,2.652675433342859684e-02,4.543839359828018981e-02,1.270227622216327582e-02
2.879581151832460995e-02,1.000000000000000000e+01,2.921854599914010253e-02,4.913110621308870024e-02,1.463477852585245292e-02
3.141361256544503155e-02,1.100000000000000000e+01,3.191760296830508520e-02,5.286512551980782071e-02,1.653512045258940036e-02
3.403141361256544623e-02,1.200000000000000000e+01,3.462396456604800721e-02,5.551083385151978078e-02,1.850064521267330217e-02
3.664921465968586783e-02,1.300000000000000000e+01,3.733767043764423671e-02,5.914918697869206432e-02,1.980973890424772565e-02
3.926701570680628250e-02,1.400000000000000000e+01,4.005876055200486424e-02,6.395615596714131212e-02,2.238205507090190380e-02
4.188481675392670411e-02,1.500000000000000000e+01,4.278727520520898137e-02,6.618023291989326429e-02,2.443853849408276352e-02
4.450261780104712572e-02,1.600000000000000000e+01,4.552325502408369889e-02,6.983250530772472375e-02,2.681460158493292542e-02
4.712041884816754039e-02,1.700000000000000000e+01,4.826674096983451373e-02,7.368633476186420284e-02,2.815657541223823973e-02
4.973821989528796200e-02,1.800000000000000000e+01,5.101777434172437287e-02,7.624877893003506601e-02,3.089412862631268908e-02
5.235602094240837667e-02,1.900000000000000000e+01,5.377639678080406438e-02,8.045670171309791951e-02,3.275866014401198484e-02
5.497382198952879828e-02,2.000000000000000000e+01,5.654265027369429625e-02,8.204377184966649139e-02,3.439811260395662929e-02
5.759162303664921989e-02,2.100000000000000000e+01,5.931657715641950462e-02,8.657150149490332181e-02,3.755864223962493420e-02
6.020942408376963456e-02,2.200000000000000000e+01,6.209822011829628507e-02,9.090409203624341683e-02,3.924619153313993469e-02
6.282722513089006311e-02,2.300000000000000000e+01,6.488762220587494800e-02,9.269724495813499998e-02,4.202322666698272285e-02
6.544502617801047084e-02,2.400000000000000000e+01,6.768482682693614805e-02,9.733640680445627968e-02,4.412633717367392405e-02
6.806282722513089245e-02,2.500000000000000000e+01,7.048987775454473859e-02,9.877291141228704274e-02,4.588435866560663240e-02
7.068062827225131406e-02,2.600000000000000000e+01,7.330281913115938019e-02,1.037161383904017659e-01,4.841656758651805698e-02
7.329842931937173567e-02,2.700000000000000000e+01,7.612369547280069260e-02,1.083762135589916298e-01,4.985619010286809066e-02
7.591623036649215728e-02,2.800000000000000000e+01,7.895255167327847046e-02,1.105140174757763827e-01,5.364531660036944705e-02
7.853403141361256501e-02,2.900000000000000000e+01,8.178943300847811571e-02,1.132456708055679107e-01,5.524041120381513459e-02
8.115183246073298662e-02,3.000000000000000000e+01,8.463438514070938112e-02,1.166129276289585986e-01,5.772242097151986107e-02
8.376963350785340823e-02,3.100000000000000000e+01,8.748745412311578762e-02,1.200803067654939299e-01,5.972971963102279014e-02
8.638743455497382984e-02,3.200000000000000000e+01,9.034868640414796259e-02,1.224489828956326631e-01,6.150572841401712870e-02
8.900523560209425145e-02,3.300000000000000000e+01,9.321812883210088552e-02,1.273274286807102862e-01,6.395615596714131212e-02
9.162303664921465918e-02,3.400000000000000000e+01,9.609582865971599830e-02,1.298390598478167957e-01,6.715693025912962411e-02
9.424083769633508079e-02,3.500000000000000000e+01,9.898183354885091434e-02,1.336997059732287219e-01,6.915378038191513643e-02
9.685863874345550240e-02,3.600000000000000000e+01,1.018761915752153802e-01,1.370044564053987390e-01,7.190891121639404748e-02
9.947643979057592400e-02,3.700000000000000000e+01,1.047789512331768896e-01,1.410781590677995800e-01,7.368633476186420284e-02
1.020942408376963456e-01,3.800000000000000000e+01,1.076901614406352986e-01,1.438610339360358592e-01,7.624877893003506601e-02
1.047120418848167533e-01,3.900000000000000000e+01,1.106098715439700342e-01,1.474169491163410117e-01,7.890033215942077183e-02
1.073298429319371750e-01,4.000000000000000000e+01,1.135381313230583583e-01,1.503248614789539639e-01,8.164409321989472834e-02
1.099476439790575966e-01,4.100000000000000000e+01,1.164749909963681829e-01,1.532901346427457956e-01,8.407170593152095417e-02
1.125654450261780182e-01,4.200000000000000000e+01,1.194205012261249643e-01,1.578480771067934663e-01,8.699530164663711596e-02
1.151832460732984398e-01,4.300000000000000000e+01,1.223747131235564112e-01,1.625415458364680155e-01,8.871135068078084274e-02
1.178010471204188614e-01,4.400000000000000000e+01,1.253376782542134360e-01,1.641368454430775226e-01,9.046125009801236905e-02
1.204188481675392691e-01,4.500000000000000000e+01,1.283094486433709047e-01,1.681939322329439601e-01,9.224566762309521772e-02
1.230366492146596907e-01,4.600000000000000000e+01,1.312900767815088077e-01,1.723513009136686258e-01,9.733640680445627968e-02
1.256544502617801262e-01,4.700000000000000000e+01,1.342796156298747823e-01,1.748948860536612415e-01,9.925644206753608811e-02
1.282722513089005201e-01,4.800000000000000000e+01,1.372781186261313457e-01,1.766114302238522560e-01,1.007212828302873064e-01
1.308900523560209417e-01,4.900000000000000000e+01,1.402856396900866165e-01,1.818628101598772917e-01,1.037161383904017659e-01
1.335078534031413633e-01,5.000000000000000000e+01,1.433022332295122159e-01,1.845467675131885199e-01,1.068000432514575465e-01
1.361256544502617849e-01,5.100000000000000000e+01,1.463279541460492938e-01,1.891083408184947023e-01,1.089067560002977830e-01
1.387434554973822065e-01,5.200000000000000000e+01,1.493628578412032892e-01,1.918992287491611548e-01,1.126939912141165373e-01
1.413612565445026281e-01,5.300000000000000000e+01,1.524070002224314213e-01,1.947313050029223225e-01,1.149169666060784328e-01
1.439790575916230497e-01,5.400000000000000000e+01,1.554604377093218581e-01,2.005214629033038320e-01,1.171837918922542243e-01
1.465968586387434713e-01,5.500000000000000000e+01,1.585232272398675868e-01,2.024895247255301955e-01,1.200803067654939299e-01
1.492146596858638929e-01,5.600000000000000000e+01,1.615954262768377059e-01,2.054778940814077082e-01,1.212588612400359311e-01
1.518324607329843146e-01,5.700000000000000000e+01,1.646770928142457791e-01,2.115875920149339062e-01,1.260898918172679850e-01
1.544502617801047084e-01,5.800000000000000000e+01,1.677682853839186083e-01,2.136642647853804478e-01,1.260898918172679850e-01
1.570680628272251300e-01,5.900000000000000000e+01,1.708690630621669537e-01,2.168175525527168412e-01,1.311133937421564422e-01
1.596858638743455516e-01,6.000000000000000000e+01,1.739794854765593646e-01,2.210944450354255242e-01,1.330483839523179668e-01
1.623036649214659732e-01,6.100000000000000000e+01,1.770996128128029534e-01,2.265593932001396527e-01,1.356728653490622827e-01
1.649214659685863948e-01,6.200000000000000000e+01,1.802295058217305845e-01,2.265593932001396527e-01,1.383491166538447503e-01
1.675392670157068165e-01,6.300000000000000000e+01,1.833692258263982799e-01,2.321594223635562448e-01,1.390263877605911191e-01
1.701570680628272381e-01,6.400000000000000000e+01,1.865188347292946192e-01,2.367389449926354528e-01,1.438610339360358592e-01
1.727748691099476597e-01,6.500000000000000000e+01,1.896783950196630764e-01,2.367389449926354528e-01,1.466988031449940055e-01
