# Fraction frozen, Temperatures, k, k_upper, k_lower
2.688172043010752903e-03,0.000000000000000000e+00,2.691791665711414615e-03,9.901894328931777275e-03,1.661759718289112229e-04
5.376344086021505805e-03,1.000000000000000000e+00,5.390848634876423302e-03,1.492346075441930084e-02,6.749190719750483786e-04
8.064516129032257841e-03,2.000000000000000000e+00,8.097210232619361792e-03,1.905074503888620763e-02,1.665745479898715761e-03
1.075268817204301161e-02,3.000000000000000000e+00,1.081091610421561731e-02,2.431948544034412060e-02,2.935128036355162760e-03
1.344086021505376538e-02,4.000000000000000000e+00,1.353200621857627260e-02,2.788291246009999905e-02,4.423625076644040546e-03
1.612903225806451568e-02,5.000000000000000000e+00,1.626052087178029085e-02,3.150353900349879555e-02,6.017162728041268276e-03
1.881720430107526945e-02,6.000000000000000000e+00,1.899650069065503613e-02,3.507664175200365941e-02,7.718893022516343932e-03
2.150537634408602322e-02,7.000000000000000000e+00,2.173998663640587525e-02,3.905500256532325187e-02,9.384020667011454611e-03
2.419354838709677699e-02,8.000000000000000000e+00,2.449102000829575521e-02,4.327274901718574512e-02,1.102495818020835482e-02
2.688172043010753076e-02,9.000000000000000000e+00,2.724964244737547447e-02,4.633470075477574834e-02,1.270227622216327582e-02
2.956989247311828106e-02,1.000000000000000000e+01,3.001589594026560920e-02,5.034551460171453330e-02,1.506993032900259127e-02
3.225806451612903136e-02,1.100000000000000000e+01,3.278982282299083839e-02,5.338398187441614762e-02,1.677914812425904817e-02
3.494623655913978860e-02,1.200000000000000000e+01,3.557146578486765354e-02,5.828895031633771207e-02,1.868222384771036498e-02
3.763440860215053890e-02,1.300000000000000000e+01,3.836086787244621238e-02,6.090793415229463215e-02,2.152450502568875601e-02
4.032258064516129614e-02,1.400000000000000000e+01,4.115807249350744018e-02,6.364459168619560070e-02,2.293528819606095726e-02
4.301075268817204644e-02,1.500000000000000000e+01,4.396312342111605848e-02,6.814804183733708109e-02,2.528838929267603411e-02
4.569892473118279674e-02,1.600000000000000000e+01,4.677606479773072090e-02,7.190891121639404748e-02,2.734354016299174461e-02
4.838709677419355398e-02,1.700000000000000000e+01,4.959694113937206106e-02,7.404705716257975467e-02,2.971044547852354570e-02
5.107526881720430428e-02,1.800000000000000000e+01,5.242579733984974177e-02,7.775284456301601033e-02,3.150353900349879555e-02
5.376344086021506152e-02,1.900000000000000000e+01,5.526267867504941478e-02,8.124636163623621954e-02,3.340484983513244271e-02
5.645161290322581182e-02,2.000000000000000000e+01,5.810763080728069407e-02,8.573008479833162110e-02,3.629643286234882776e-02
5.913978494623656212e-02,2.100000000000000000e+01,6.096069978968713526e-02,9.002056547721196123e-02,3.811293805156585474e-02
6.182795698924731936e-02,2.200000000000000000e+01,6.382193207071945595e-02,9.269724495813499998e-02,4.080978490188504754e-02
6.451612903225806273e-02,2.300000000000000000e+01,6.669137449867215683e-02,9.545351306423069393e-02,4.264341145420535301e-02
6.720430107526882690e-02,2.400000000000000000e+01,6.956907432628742227e-02,1.002306161604975820e-01,4.412633717367392405e-02
6.989247311827957720e-02,2.500000000000000000e+01,7.245507921542235219e-02,1.032108821943184124e-01,4.701851489299851972e-02
7.258064516129032751e-02,2.600000000000000000e+01,7.534943724178684576e-02,1.057620187510779630e-01,4.913110621308870024e-02
7.526881720430107781e-02,2.700000000000000000e+01,7.825219689974825810e-02,1.099756452132696627e-01,5.108852090411748759e-02
7.795698924731182811e-02,2.800000000000000000e+01,8.116340710720668095e-02,1.138000510766946638e-01,5.364531660036944705e-02
8.064516129032259228e-02,2.900000000000000000e+01,8.408311721054144428e-02,1.160448443475875502e-01,5.688293449172353300e-02
8.333333333333334259e-02,3.000000000000000000e+01,8.701137698962981004e-02,1.212588612400359311e-01,5.886103998750941840e-02
8.602150537634409289e-02,3.100000000000000000e+01,8.994823666293952358e-02,1.242561024917682028e-01,6.180682215253682082e-02
8.870967741935484319e-02,3.200000000000000000e+01,9.289374689269633278e-02,1.279507444678106842e-01,6.426924547275403299e-02
