# Fraction frozen, Temperatures, k, k_upper, k_lower
2.053388090349076052e-03,0.000000000000000000e+00,2.055499182095998998e-03,7.681290209809889420e-03,1.477977651517844830e-04
4.106776180698152104e-03,1.000000000000000000e+00,4.115232145106543886e-03,1.146419956460381986e-02,5.312881532553772332e-04
6.160164271047228156e-03,2.000000000000000000e+00,6.179216365958120107e-03,1.492346075441930084e-02,1.317673837778275681e-03
8.213552361396304208e-03,3.000000000000000000e+00,8.247469430017114259e-03,1.770513488317151246e-02,2.254764770060110977e-03
1.026694045174537939e-02,4.000000000000000000e+00,1.032000903198947162e-02,2.121146321889607472e-02,3.448379431657664154e-03
1.232032854209445631e-02,5.000000000000000000e+00,1.239685297682857103e-02,2.373286342725200102e-02,4.577456751356233887e-03
1.437371663244353323e-02,6.000000000000000000e+00,1.447801918065322498e-02,2.694586917327488132e-02,5.758430394686158901e-03
1.642710472279260842e-02,7.000000000000000000e+00,1.656352567167457615e-02,2.971044547852354570e-02,7.138738089448501065e-03
1.848049281314168360e-02,8.000000000000000000e+00,1.865339059113381090e-02,3.308017718983466415e-02,8.594362850560269274e-03
2.053388090349075878e-02,9.000000000000000000e+00,2.074763219424854283e-02,3.576855540780112669e-02,1.004802790111447748e-02
2.258726899383983744e-02,1.000000000000000000e+01,2.284626885116973136e-02,3.848700583077574455e-02,1.152032114539068737e-02
2.464065708418891262e-02,1.100000000000000000e+01,2.494931904794861488e-02,4.080978490188504754e-02,1.282694549460055254e-02
2.669404517453798781e-02,1.200000000000000000e+01,2.705680138751330455e-02,4.327274901718574512e-02,1.449253833376100593e-02
2.874743326488706646e-02,1.300000000000000000e+01,2.916873459065680296e-02,4.633470075477574834e-02,1.590159090193802444e-02
3.080082135523614165e-02,1.400000000000000000e+01,3.128513749703436958e-02,4.889176259482601317e-02,1.744764011584834171e-02
3.285420944558521683e-02,1.500000000000000000e+01,3.340602906617208545e-02,5.184249259975914903e-02,1.886558462603610611e-02
3.490759753593429549e-02,1.600000000000000000e+01,3.553142837848553837e-02,5.470351160625976789e-02,2.059897157058424716e-02
3.696098562628336720e-02,1.700000000000000000e+01,3.766135463631041513e-02,5.660582761569268873e-02,2.216451656787211261e-02
3.901437371663244585e-02,1.800000000000000000e+01,3.979582716494301647e-02,6.002211913669776300e-02,2.420101235703242884e-02
4.106776180698151757e-02,1.900000000000000000e+01,4.193486541369242232e-02,6.241343874744067349e-02,2.578722216295006517e-02
4.312114989733059622e-02,2.000000000000000000e+01,4.407848895694394670e-02,6.458386766958378045e-02,2.747739710517149714e-02
4.517453798767967488e-02,2.100000000000000000e+01,4.622671749523347973e-02,6.715693025912962411e-02,2.913572103936061877e-02
4.722792607802874659e-02,2.200000000000000000e+01,4.837957085633450005e-02,6.881689572189211845e-02,3.059385850042439445e-02
4.928131416837782525e-02,2.300000000000000000e+01,5.053706899635566907e-02,7.297015320896073354e-02,3.212497046767890524e-02
5.133470225872690390e-02,2.400000000000000000e+01,5.269923200085098458e-02,7.440954543549932465e-02,3.423054119417947433e-02
5.338809034907597562e-02,2.500000000000000000e+01,5.486608008594128644e-02,7.813347406296164421e-02,3.542090913607574831e-02
5.544147843942505427e-02,2.600000000000000000e+01,5.703763359944909184e-02,8.006475454182986062e-02,3.774250595926954138e-02
5.749486652977413292e-02,2.700000000000000000e+01,5.921391302204459528e-02,8.325458556444258196e-02,3.963138187688584196e-02
5.954825462012320464e-02,2.800000000000000000e+01,6.139493896840488713e-02,8.573008479833162110e-02,4.100956419108525014e-02
6.160164271047228329e-02,2.900000000000000000e+01,6.358073218838511398e-02,8.958202766440713505e-02,4.327274901718574512e-02
6.365503080082135501e-02,3.000000000000000000e+01,6.577131356820370423e-02,9.090409203624341683e-02,4.521703913732649793e-02
6.570841889117043366e-02,3.100000000000000000e+01,6.796670413163934110e-02,9.269724495813499998e-02,4.701851489299851972e-02
6.776180698151951232e-02,3.200000000000000000e+01,7.016692504124187602e-02,9.639036247745129404e-02,4.818070486403512598e-02
6.981519507186859097e-02,3.300000000000000000e+01,7.237199759955581513e-02,9.733640680445627968e-02,4.985619010286809066e-02
7.186858316221765575e-02,3.400000000000000000e+01,7.458194325035862049e-02,1.012143514984888276e-01,5.286512551980782071e-02
7.392197125256673440e-02,3.500000000000000000e+01,7.679678357991143178e-02,1.032108821943184124e-01,5.338398187441614762e-02
