# Fraction frozen, Temperatures, k, k_upper, k_lower
1.251564455569461861e-03,0.000000000000000000e+00,1.252348316465948632e-03,4.713563256533319368e-03,1.314520934852844833e-04
2.503128911138923721e-03,1.000000000000000000e+00,2.506266976059611656e-03,7.000644998661448987e-03,3.357147231596174525e-04
3.754693366708385799e-03,2.000000000000000000e+00,3.761759921891684455e-03,9.068657858982183059e-03,7.625580483601636242e-04
5.006257822277847443e-03,3.000000000000000000e+00,5.018831111942735103e-03,1.097124977456812207e-02,1.363495979048813100e-03
6.257822277847309086e-03,4.000000000000000000e+00,6.277484519138959961e-03,1.307996683035533500e-02,2.085295793039425392e-03
7.509386733416771598e-03,5.000000000000000000e+00,7.537724131426634319e-03,1.449253833376100593e-02,2.754584011742096470e-03
8.760951188986232374e-03,6.000000000000000000e+00,8.799553951848811464e-03,1.653512045258940036e-02,3.550913851634082859e-03
1.001251564455569489e-02,7.000000000000000000e+00,1.006297799862084126e-02,1.823158093466580726e-02,4.359290050825170501e-03
1.126408010012515740e-02,8.000000000000000000e+00,1.132800030520747167e-02,1.952163581192219166e-02,5.171844494707523304e-03
1.251564455569461817e-02,9.000000000000000000e+00,1.259462492040045595e-02,2.152450502568875601e-02,6.135855876892939292e-03
1.376720901126408068e-02,1.000000000000000000e+01,1.386285590839550844e-02,2.327377045832233066e-02,7.000644998661448987e-03
1.501877346683354320e-02,1.100000000000000000e+01,1.513269734887145480e-02,2.467839588343567411e-02,7.832809549314711378e-03
1.627033792240300397e-02,1.200000000000000000e+01,1.640415333706807255e-02,2.668397347047983190e-02,8.636435498224095259e-03
1.752190237797246475e-02,1.300000000000000000e+01,1.767722798386623523e-02,2.829441246861314277e-02,9.615972159567517594e-03
1.877346683354192899e-02,1.400000000000000000e+01,1.895192541586686666e-02,2.971044547852354570e-02,1.049949636149069727e-02
2.002503128911138977e-02,1.500000000000000000e+01,2.022824977547154832e-02,3.150353900349879555e-02,1.157671746248270517e-02
2.127659574468085055e-02,1.600000000000000000e+01,2.150620522096361939e-02,3.324211713393117329e-02,1.245656100449168448e-02
2.252816020025031479e-02,1.700000000000000000e+01,2.278579592658866795e-02,3.473572041507227287e-02,1.353482301003410167e-02
2.377972465581977557e-02,1.800000000000000000e+01,2.406702608263725993e-02,3.576855540780112669e-02,1.449253833376100593e-02
2.503128911138923635e-02,1.900000000000000000e+01,2.534989989552635312e-02,3.792726976116914117e-02,1.551802097447617726e-02
2.628285356695870059e-02,2.000000000000000000e+01,2.663442158788306355e-02,3.886474498014490242e-02,1.653512045258940036e-02
2.753441802252816137e-02,2.100000000000000000e+01,2.792059539862727299e-02,4.061097884332459662e-02,1.736264342765327789e-02
2.878598247809762214e-02,2.200000000000000000e+01,2.920842558305589837e-02,4.222894621129331255e-02,1.877368037976383935e-02
3.003754693366708639e-02,2.300000000000000000e+01,3.049791641292770236e-02,4.348458544467921627e-02,1.971323518284527967e-02
3.128911138923654717e-02,2.400000000000000000e+01,3.178907217654751427e-02,4.543839359828018981e-02,2.039876343843448001e-02
3.254067584480600794e-02,2.500000000000000000e+01,3.308189717885272330e-02,4.701851489299851972e-02,2.173576199524221084e-02
3.379224030037546872e-02,2.600000000000000000e+01,3.437639574149844307e-02,4.865358494598714251e-02,2.304756508221526834e-02
3.504380475594492950e-02,2.700000000000000000e+01,3.567257220294517417e-02,4.985619010286809066e-02,2.384904474498207236e-02
3.629536921151439721e-02,2.800000000000000000e+01,3.697043091854518293e-02,5.158994038355690925e-02,2.443853849408276352e-02
3.754693366708385799e-02,2.900000000000000000e+01,3.826997626063067398e-02,5.235131209956415954e-02,2.604031650360249042e-02
3.879849812265331876e-02,3.000000000000000000e+01,3.957121261860253175e-02,5.390793065837313353e-02,2.694586917327488132e-02
4.005006257822277954e-02,3.100000000000000000e+01,4.087414439901844443e-02,5.605565709009653619e-02,2.788291246009999905e-02
4.130162703379224032e-02,3.200000000000000000e+01,4.217877602568338019e-02,5.744122451259450757e-02,2.899378552372194884e-02
